time[s],dr/dt[m/s],radius[m],pressure[atm],volume[m3],surface[m2],n[mol],conc.[mol/m3],dens.[kg/m3],velocity[m/s],kl[m/s],trans.[mol/s],Henry[atm]
6.363660e-01,-7.521509e+03,1.613488e-14,8.687866e+07,1.759487e-41,3.271459e-27,6.356925e-32,3.612942e+09,1.156142e+08,-6.541611e-17,1.611416e+05,5.926745e-14,5.794916e+06
6.363660e-01,-7.580481e+03,1.600936e-14,8.755982e+07,1.718742e-41,3.220757e-27,6.258403e-32,3.641269e+09,1.165206e+08,-6.490722e-17,1.624050e+05,5.926745e-14,5.840351e+06
6.363660e-01,-7.639915e+03,1.588482e-14,8.824632e+07,1.678941e-41,3.170841e-27,6.161409e-32,3.669818e+09,1.174342e+08,-6.440228e-17,1.636783e+05,5.926745e-14,5.886141e+06
6.363660e-01,-7.699815e+03,1.576124e-14,8.893821e+07,1.640062e-41,3.121698e-27,6.065917e-32,3.698591e+09,1.183549e+08,-6.390127e-17,1.649616e+05,5.926745e-14,5.932291e+06
6.363660e-01,-7.760184e+03,1.563863e-14,8.963552e+07,1.602082e-41,3.073317e-27,5.971906e-32,3.727590e+09,1.192829e+08,-6.340416e-17,1.662550e+05,5.926745e-14,5.978802e+06
6.363660e-01,-7.821027e+03,1.551697e-14,9.033830e+07,1.564983e-41,3.025686e-27,5.879352e-32,3.756815e+09,1.202181e+08,-6.291092e-17,1.675585e+05,5.926745e-14,6.025679e+06
6.363660e-01,-7.882347e+03,1.539626e-14,9.104659e+07,1.528742e-41,2.978793e-27,5.788232e-32,3.786270e+09,1.211607e+08,-6.242152e-17,1.688722e+05,5.926745e-14,6.072922e+06
6.363660e-01,-7.944148e+03,1.527649e-14,9.176043e+07,1.493341e-41,2.932627e-27,5.698524e-32,3.815956e+09,1.221106e+08,-6.193592e-17,1.701962e+05,5.926745e-14,6.120536e+06
6.363660e-01,-8.006433e+03,1.515764e-14,9.247987e+07,1.458760e-41,2.887176e-27,5.610207e-32,3.845875e+09,1.230680e+08,-6.145410e-17,1.715306e+05,5.926745e-14,6.168524e+06
6.363660e-01,-8.069207e+03,1.503973e-14,9.320495e+07,1.424979e-41,2.842430e-27,5.523258e-32,3.876028e+09,1.240329e+08,-6.097603e-17,1.728755e+05,5.926745e-14,6.216887e+06
6.363660e-01,-8.132473e+03,1.492273e-14,9.393571e+07,1.391981e-41,2.798377e-27,5.437657e-32,3.906418e+09,1.250054e+08,-6.050167e-17,1.742309e+05,5.926745e-14,6.265630e+06
6.363660e-01,-8.196234e+03,1.480664e-14,9.467220e+07,1.359746e-41,2.755007e-27,5.353383e-32,3.937045e+09,1.259855e+08,-6.003101e-17,1.755969e+05,5.926745e-14,6.314755e+06
6.363660e-01,-8.260496e+03,1.469145e-14,9.541447e+07,1.328258e-41,2.712309e-27,5.270415e-32,3.967913e+09,1.269732e+08,-5.956401e-17,1.769737e+05,5.926745e-14,6.364265e+06
6.363660e-01,-8.325262e+03,1.457716e-14,9.616256e+07,1.297500e-41,2.670273e-27,5.188732e-32,3.999023e+09,1.279687e+08,-5.910064e-17,1.783612e+05,5.926745e-14,6.414164e+06
6.363660e-01,-8.390535e+03,1.446376e-14,9.691651e+07,1.267454e-41,2.628888e-27,5.108316e-32,4.030377e+09,1.289721e+08,-5.864088e-17,1.797596e+05,5.926745e-14,6.464453e+06
6.363660e-01,-8.456320e+03,1.435124e-14,9.767637e+07,1.238103e-41,2.588145e-27,5.029146e-32,4.061977e+09,1.299833e+08,-5.818469e-17,1.811690e+05,5.926745e-14,6.515137e+06
6.363660e-01,-8.522621e+03,1.423959e-14,9.844219e+07,1.209432e-41,2.548033e-27,4.951203e-32,4.093825e+09,1.310024e+08,-5.773205e-17,1.825895e+05,5.926745e-14,6.566219e+06
6.363660e-01,-8.589442e+03,1.412882e-14,9.921402e+07,1.181425e-41,2.508543e-27,4.874467e-32,4.125922e+09,1.320295e+08,-5.728293e-17,1.840210e+05,5.926745e-14,6.617700e+06
6.363660e-01,-8.656786e+03,1.401891e-14,9.999190e+07,1.154067e-41,2.469665e-27,4.798922e-32,4.158271e+09,1.330647e+08,-5.683731e-17,1.854638e+05,5.926745e-14,6.669586e+06
6.363660e-01,-8.724659e+03,1.390985e-14,1.007759e+08,1.127342e-41,2.431389e-27,4.724547e-32,4.190873e+09,1.341079e+08,-5.639515e-17,1.869180e+05,5.926745e-14,6.721878e+06
6.363660e-01,-8.793064e+03,1.380164e-14,1.015660e+08,1.101236e-41,2.393707e-27,4.651324e-32,4.223731e+09,1.351594e+08,-5.595643e-17,1.883835e+05,5.926745e-14,6.774580e+06
6.363660e-01,-8.862005e+03,1.369427e-14,1.023623e+08,1.075734e-41,2.356609e-27,4.579237e-32,4.256847e+09,1.362191e+08,-5.552113e-17,1.898605e+05,5.926745e-14,6.827695e+06
6.363660e-01,-8.931487e+03,1.358773e-14,1.031649e+08,1.050823e-41,2.320085e-27,4.508266e-32,4.290222e+09,1.372871e+08,-5.508921e-17,1.913490e+05,5.926745e-14,6.881227e+06
6.363660e-01,-9.001513e+03,1.348203e-14,1.039737e+08,1.026489e-41,2.284128e-27,4.438396e-32,4.323859e+09,1.383635e+08,-5.466065e-17,1.928493e+05,5.926745e-14,6.935179e+06
6.363660e-01,-9.072088e+03,1.337715e-14,1.047889e+08,1.002719e-41,2.248728e-27,4.369608e-32,4.357760e+09,1.394483e+08,-5.423543e-17,1.943613e+05,5.926745e-14,6.989553e+06
6.363660e-01,-9.143217e+03,1.327308e-14,1.056105e+08,9.794988e-42,2.213877e-27,4.301887e-32,4.391927e+09,1.405417e+08,-5.381351e-17,1.958852e+05,5.926745e-14,7.044354e+06
6.363660e-01,-9.214904e+03,1.316983e-14,1.064385e+08,9.568164e-42,2.179565e-27,4.235215e-32,4.426361e+09,1.416436e+08,-5.339488e-17,1.974210e+05,5.926745e-14,7.099585e+06
6.363660e-01,-9.287152e+03,1.306737e-14,1.072731e+08,9.346593e-42,2.145786e-27,4.169577e-32,4.461066e+09,1.427541e+08,-5.297950e-17,1.989689e+05,5.926745e-14,7.155248e+06
6.363660e-01,-9.359967e+03,1.296572e-14,1.081141e+08,9.130153e-42,2.112530e-27,4.104955e-32,4.496042e+09,1.438733e+08,-5.256736e-17,2.005289e+05,5.926745e-14,7.211348e+06
6.363660e-01,-9.433353e+03,1.286485e-14,1.089618e+08,8.918725e-42,2.079789e-27,4.041335e-32,4.531293e+09,1.450014e+08,-5.215842e-17,2.021011e+05,5.926745e-14,7.267888e+06
6.363660e-01,-9.507314e+03,1.276477e-14,1.098161e+08,8.712193e-42,2.047556e-27,3.978702e-32,4.566820e+09,1.461382e+08,-5.175266e-17,2.036856e+05,5.926745e-14,7.324871e+06
6.363660e-01,-9.581855e+03,1.266547e-14,1.106771e+08,8.510444e-42,2.015822e-27,3.917039e-32,4.602626e+09,1.472840e+08,-5.135006e-17,2.052826e+05,5.926745e-14,7.382301e+06
6.363660e-01,-9.656981e+03,1.256694e-14,1.115448e+08,8.313366e-42,1.984581e-27,3.856331e-32,4.638712e+09,1.484388e+08,-5.095059e-17,2.068921e+05,5.926745e-14,7.440181e+06
6.363660e-01,-9.732695e+03,1.246917e-14,1.124194e+08,8.120853e-42,1.953823e-27,3.796565e-32,4.675081e+09,1.496026e+08,-5.055422e-17,2.085142e+05,5.926745e-14,7.498515e+06
6.363660e-01,-9.809003e+03,1.237217e-14,1.133008e+08,7.932797e-42,1.923542e-27,3.737725e-32,4.711736e+09,1.507755e+08,-5.016094e-17,2.101491e+05,5.926745e-14,7.557306e+06
6.363660e-01,-9.885910e+03,1.227592e-14,1.141891e+08,7.749097e-42,1.893730e-27,3.679796e-32,4.748678e+09,1.519577e+08,-4.977072e-17,2.117967e+05,5.926745e-14,7.616559e+06
6.363660e-01,-9.963419e+03,1.218042e-14,1.150844e+08,7.569650e-42,1.864381e-27,3.622766e-32,4.785909e+09,1.531491e+08,-4.938354e-17,2.134573e+05,5.926745e-14,7.676276e+06
6.363660e-01,-1.004154e+04,1.208567e-14,1.159867e+08,7.394358e-42,1.835486e-27,3.566619e-32,4.823433e+09,1.543498e+08,-4.899937e-17,2.151309e+05,5.926745e-14,7.736461e+06
6.363660e-01,-1.012027e+04,1.199165e-14,1.168961e+08,7.223126e-42,1.807039e-27,3.511343e-32,4.861250e+09,1.555600e+08,-4.861819e-17,2.168176e+05,5.926745e-14,7.797118e+06
6.363660e-01,-1.019961e+04,1.189836e-14,1.178126e+08,7.055860e-42,1.779033e-27,3.456923e-32,4.899364e+09,1.567797e+08,-4.823997e-17,2.185175e+05,5.926745e-14,7.858250e+06
6.363660e-01,-1.027958e+04,1.180580e-14,1.187363e+08,6.892466e-42,1.751461e-27,3.403346e-32,4.937777e+09,1.580089e+08,-4.786469e-17,2.202308e+05,5.926745e-14,7.919862e+06
6.363660e-01,-1.036018e+04,1.171396e-14,1.196673e+08,6.732857e-42,1.724317e-27,3.350600e-32,4.976491e+09,1.592477e+08,-4.749234e-17,2.219575e+05,5.926745e-14,7.981957e+06
6.363660e-01,-1.044141e+04,1.162283e-14,1.206055e+08,6.576943e-42,1.697593e-27,3.298672e-32,5.015509e+09,1.604963e+08,-4.712288e-17,2.236977e+05,5.926745e-14,8.044538e+06
6.363660e-01,-1.052327e+04,1.153241e-14,1.215511e+08,6.424640e-42,1.671283e-27,3.247548e-32,5.054833e+09,1.617546e+08,-4.675629e-17,2.254516e+05,5.926745e-14,8.107611e+06
6.363660e-01,-1.060578e+04,1.144269e-14,1.225041e+08,6.275864e-42,1.645381e-27,3.197217e-32,5.094465e+09,1.630229e+08,-4.639256e-17,2.272192e+05,5.926745e-14,8.171178e+06
6.363660e-01,-1.068893e+04,1.135368e-14,1.234646e+08,6.130533e-42,1.619880e-27,3.147665e-32,5.134407e+09,1.643010e+08,-4.603165e-17,2.290007e+05,5.926745e-14,8.235243e+06
6.363660e-01,-1.077274e+04,1.126535e-14,1.244326e+08,5.988567e-42,1.594775e-27,3.098882e-32,5.174663e+09,1.655892e+08,-4.567356e-17,2.307962e+05,5.926745e-14,8.299810e+06
6.363660e-01,-1.085720e+04,1.117771e-14,1.254082e+08,5.849889e-42,1.570059e-27,3.050854e-32,5.215234e+09,1.668875e+08,-4.531824e-17,2.326057e+05,5.926745e-14,8.364884e+06
6.363660e-01,-1.094232e+04,1.109076e-14,1.263914e+08,5.714423e-42,1.545726e-27,3.003571e-32,5.256124e+09,1.681960e+08,-4.496570e-17,2.344294e+05,5.926745e-14,8.430468e+06
6.363660e-01,-1.102812e+04,1.100448e-14,1.273824e+08,5.582093e-42,1.521769e-27,2.957021e-32,5.297334e+09,1.695147e+08,-4.461589e-17,2.362674e+05,5.926745e-14,8.496566e+06
6.363660e-01,-1.111458e+04,1.091887e-14,1.283811e+08,5.452828e-42,1.498185e-27,2.911193e-32,5.338867e+09,1.708437e+08,-4.426881e-17,2.381199e+05,5.926745e-14,8.563183e+06
6.363660e-01,-1.120172e+04,1.083393e-14,1.293877e+08,5.326556e-42,1.474965e-27,2.866074e-32,5.380726e+09,1.721832e+08,-4.392443e-17,2.399868e+05,5.926745e-14,8.630322e+06
6.363660e-01,-1.128955e+04,1.074965e-14,1.304021e+08,5.203209e-42,1.452106e-27,2.821655e-32,5.422913e+09,1.735332e+08,-4.358272e-17,2.418684e+05,5.926745e-14,8.697987e+06
6.363660e-01,-1.137806e+04,1.066602e-14,1.314245e+08,5.082717e-42,1.429601e-27,2.777924e-32,5.465431e+09,1.748938e+08,-4.324368e-17,2.437647e+05,5.926745e-14,8.766182e+06
6.363660e-01,-1.146727e+04,1.058305e-14,1.324550e+08,4.965016e-42,1.407444e-27,2.734871e-32,5.508282e+09,1.762650e+08,-4.290727e-17,2.456760e+05,5.926745e-14,8.834913e+06
6.363660e-01,-1.155718e+04,1.050072e-14,1.334935e+08,4.850041e-42,1.385631e-27,2.692485e-32,5.551469e+09,1.776470e+08,-4.257348e-17,2.476022e+05,5.926745e-14,8.904182e+06
6.363660e-01,-1.164779e+04,1.041903e-14,1.345401e+08,4.737728e-42,1.364156e-27,2.650756e-32,5.594995e+09,1.790398e+08,-4.224229e-17,2.495435e+05,5.926745e-14,8.973994e+06
6.363660e-01,-1.173912e+04,1.033797e-14,1.355949e+08,4.628016e-42,1.343014e-27,2.609674e-32,5.638862e+09,1.804436e+08,-4.191367e-17,2.515000e+05,5.926745e-14,9.044354e+06
6.363660e-01,-1.183116e+04,1.025755e-14,1.366581e+08,4.520844e-42,1.322200e-27,2.569229e-32,5.683073e+09,1.818583e+08,-4.158761e-17,2.534718e+05,5.926745e-14,9.115265e+06
6.363660e-01,-1.192392e+04,1.017775e-14,1.377295e+08,4.416154e-42,1.301708e-27,2.529410e-32,5.727630e+09,1.832842e+08,-4.126408e-17,2.554592e+05,5.926745e-14,9.186732e+06
6.363660e-01,-1.201740e+04,1.009858e-14,1.388094e+08,4.313889e-42,1.281534e-27,2.490208e-32,5.772537e+09,1.847212e+08,-4.094307e-17,2.574621e+05,5.926745e-14,9.258760e+06
6.363660e-01,-1.211163e+04,1.002001e-14,1.398977e+08,4.213992e-42,1.261672e-27,2.451614e-32,5.817796e+09,1.861695e+08,-4.062456e-17,2.594807e+05,5.926745e-14,9.331352e+06
6.363660e-01,-1.220659e+04,9.942065e-15,1.409945e+08,4.116408e-42,1.242119e-27,2.413619e-32,5.863410e+09,1.876291e+08,-4.030853e-17,2.615151e+05,5.926745e-14,9.404514e+06
6.363660e-01,-1.230229e+04,9.864722e-15,1.421000e+08,4.021084e-42,1.222868e-27,2.376212e-32,5.909381e+09,1.891002e+08,-3.999495e-17,2.635655e+05,5.926745e-14,9.478249e+06
6.363660e-01,-1.239874e+04,9.787980e-15,1.432141e+08,3.927967e-42,1.203916e-27,2.339384e-32,5.955713e+09,1.905828e+08,-3.968382e-17,2.656319e+05,5.926745e-14,9.552562e+06
6.363660e-01,-1.249596e+04,9.711835e-15,1.443370e+08,3.837007e-42,1.185257e-27,2.303128e-32,6.002408e+09,1.920771e+08,-3.937510e-17,2.677146e+05,5.926745e-14,9.627458e+06
6.363660e-01,-1.259393e+04,9.636283e-15,1.454686e+08,3.748153e-42,1.166887e-27,2.267434e-32,6.049470e+09,1.935830e+08,-3.906879e-17,2.698136e+05,5.926745e-14,9.702941e+06
6.363660e-01,-1.269267e+04,9.561319e-15,1.466092e+08,3.661356e-42,1.148803e-27,2.232292e-32,6.096900e+09,1.951008e+08,-3.876486e-17,2.719290e+05,5.926745e-14,9.779016e+06
6.363660e-01,-1.279219e+04,9.486937e-15,1.477586e+08,3.576570e-42,1.130998e-27,2.197695e-32,6.144702e+09,1.966305e+08,-3.846330e-17,2.740611e+05,5.926745e-14,9.855687e+06
6.363660e-01,-1.289248e+04,9.413135e-15,1.489171e+08,3.493747e-42,1.113470e-27,2.163635e-32,6.192879e+09,1.981721e+08,-3.816408e-17,2.762098e+05,5.926745e-14,9.932960e+06
6.363660e-01,-1.299356e+04,9.339906e-15,1.500847e+08,3.412842e-42,1.096213e-27,2.130102e-32,6.241433e+09,1.997259e+08,-3.786718e-17,2.783754e+05,5.926745e-14,1.001084e+07
6.363660e-01,-1.309544e+04,9.267247e-15,1.512614e+08,3.333810e-42,1.079223e-27,2.097089e-32,6.290369e+09,2.012918e+08,-3.757260e-17,2.805580e+05,5.926745e-14,1.008933e+07
6.363660e-01,-1.319811e+04,9.195153e-15,1.524474e+08,3.256609e-42,1.062497e-27,2.064588e-32,6.339688e+09,2.028700e+08,-3.728031e-17,2.827577e+05,5.926745e-14,1.016843e+07
6.363660e-01,-1.330159e+04,9.123621e-15,1.536426e+08,3.181195e-42,1.046030e-27,2.032591e-32,6.389393e+09,2.044606e+08,-3.699029e-17,2.849746e+05,5.926745e-14,1.024816e+07
6.363660e-01,-1.340588e+04,9.052644e-15,1.548472e+08,3.107528e-42,1.029819e-27,2.001089e-32,6.439489e+09,2.060636e+08,-3.670253e-17,2.872089e+05,5.926745e-14,1.032851e+07
6.363660e-01,-1.351099e+04,8.982220e-15,1.560613e+08,3.035566e-42,1.013858e-27,1.970075e-32,6.489977e+09,2.076793e+08,-3.641701e-17,2.894607e+05,5.926745e-14,1.040949e+07
6.363660e-01,-1.361692e+04,8.912344e-15,1.572849e+08,2.965271e-42,9.981452e-28,1.939543e-32,6.540861e+09,2.093075e+08,-3.613371e-17,2.917302e+05,5.926745e-14,1.049110e+07
6.363660e-01,-1.372368e+04,8.843011e-15,1.585181e+08,2.896604e-42,9.826757e-28,1.909483e-32,6.592144e+09,2.109486e+08,-3.585261e-17,2.940175e+05,5.926745e-14,1.057335e+07
6.363660e-01,-1.383128e+04,8.774218e-15,1.597609e+08,2.829527e-42,9.674459e-28,1.879889e-32,6.643829e+09,2.126025e+08,-3.557370e-17,2.963227e+05,5.926745e-14,1.065625e+07
6.363660e-01,-1.393972e+04,8.705960e-15,1.610135e+08,2.764003e-42,9.524522e-28,1.850754e-32,6.695919e+09,2.142694e+08,-3.529696e-17,2.986460e+05,5.926745e-14,1.073980e+07
6.363660e-01,-1.404902e+04,8.638233e-15,1.622759e+08,2.699997e-42,9.376908e-28,1.822071e-32,6.748418e+09,2.159494e+08,-3.502237e-17,3.009875e+05,5.926745e-14,1.082401e+07
6.363660e-01,-1.415917e+04,8.571032e-15,1.635482e+08,2.637473e-42,9.231582e-28,1.793832e-32,6.801328e+09,2.176425e+08,-3.474992e-17,3.033474e+05,5.926745e-14,1.090887e+07
6.363660e-01,-1.427018e+04,8.504355e-15,1.648305e+08,2.576397e-42,9.088508e-28,1.766030e-32,6.854653e+09,2.193489e+08,-3.447959e-17,3.057257e+05,5.926745e-14,1.099440e+07
6.363660e-01,-1.438206e+04,8.438196e-15,1.661228e+08,2.516735e-42,8.947652e-28,1.738660e-32,6.908396e+09,2.210687e+08,-3.421136e-17,3.081227e+05,5.926745e-14,1.108060e+07
6.363660e-01,-1.449482e+04,8.372552e-15,1.674253e+08,2.458454e-42,8.808979e-28,1.711714e-32,6.962561e+09,2.228019e+08,-3.394522e-17,3.105385e+05,5.926745e-14,1.116748e+07
6.363660e-01,-1.460847e+04,8.307418e-15,1.687380e+08,2.401524e-42,8.672455e-28,1.685185e-32,7.017150e+09,2.245488e+08,-3.368114e-17,3.129733e+05,5.926745e-14,1.125504e+07
6.363660e-01,-1.472301e+04,8.242792e-15,1.700609e+08,2.345911e-42,8.538046e-28,1.659068e-32,7.072167e+09,2.263094e+08,-3.341912e-17,3.154271e+05,5.926745e-14,1.134328e+07
6.363660e-01,-1.483844e+04,8.178668e-15,1.713943e+08,2.291587e-42,8.405721e-28,1.633355e-32,7.127616e+09,2.280837e+08,-3.315915e-17,3.179002e+05,5.926745e-14,1.143221e+07
6.363660e-01,-1.495478e+04,8.115043e-15,1.727381e+08,2.238520e-42,8.275447e-28,1.608041e-32,7.183499e+09,2.298720e+08,-3.290119e-17,3.203927e+05,5.926745e-14,1.152185e+07
6.363660e-01,-1.507203e+04,8.051912e-15,1.740924e+08,2.186682e-42,8.147192e-28,1.583119e-32,7.239821e+09,2.316743e+08,-3.264524e-17,3.229047e+05,5.926745e-14,1.161218e+07
6.363660e-01,-1.519020e+04,7.989273e-15,1.754574e+08,2.136045e-42,8.020924e-28,1.558583e-32,7.296584e+09,2.334907e+08,-3.239128e-17,3.254364e+05,5.926745e-14,1.170323e+07
6.363660e-01,-1.530930e+04,7.927122e-15,1.768330e+08,2.086581e-42,7.896614e-28,1.534428e-32,7.353792e+09,2.353213e+08,-3.213929e-17,3.279879e+05,5.926745e-14,1.179499e+07
6.363660e-01,-1.542933e+04,7.865453e-15,1.782195e+08,2.038261e-42,7.774230e-28,1.510647e-32,7.411448e+09,2.371664e+08,-3.188927e-17,3.305595e+05,5.926745e-14,1.188746e+07
6.363660e-01,-1.555030e+04,7.804265e-15,1.796168e+08,1.991061e-42,7.653743e-28,1.487234e-32,7.469557e+09,2.390258e+08,-3.164119e-17,3.331512e+05,5.926745e-14,1.198067e+07
6.363660e-01,-1.567222e+04,7.743552e-15,1.810250e+08,1.944954e-42,7.535123e-28,1.464185e-32,7.528121e+09,2.408999e+08,-3.139504e-17,3.357632e+05,5.926745e-14,1.207460e+07
6.363660e-01,-1.579510e+04,7.683312e-15,1.824444e+08,1.899914e-42,7.418341e-28,1.441493e-32,7.587145e+09,2.427886e+08,-3.115081e-17,3.383957e+05,5.926745e-14,1.216927e+07
6.363660e-01,-1.591894e+04,7.623540e-15,1.838748e+08,1.855918e-42,7.303370e-28,1.419152e-32,7.646631e+09,2.446922e+08,-3.090848e-17,3.410489e+05,5.926745e-14,1.226468e+07
6.363660e-01,-1.604375e+04,7.564234e-15,1.853164e+08,1.812940e-42,7.190180e-28,1.397157e-32,7.706584e+09,2.466107e+08,-3.066803e-17,3.437228e+05,5.926745e-14,1.236084e+07
6.363660e-01,-1.616954e+04,7.505389e-15,1.867694e+08,1.770958e-42,7.078745e-28,1.375504e-32,7.767006e+09,2.485442e+08,-3.042945e-17,3.464178e+05,5.926745e-14,1.245775e+07
6.363660e-01,-1.629631e+04,7.447001e-15,1.882337e+08,1.729947e-42,6.969036e-28,1.354186e-32,7.827903e+09,2.504929e+08,-3.019273e-17,3.491338e+05,5.926745e-14,1.255543e+07
6.363660e-01,-1.642408e+04,7.389068e-15,1.897096e+08,1.689887e-42,6.861028e-28,1.333198e-32,7.889277e+09,2.524569e+08,-2.995785e-17,3.518712e+05,5.926745e-14,1.265387e+07
6.363660e-01,-1.655285e+04,7.331585e-15,1.911970e+08,1.650754e-42,6.754694e-28,1.312536e-32,7.951132e+09,2.544362e+08,-2.972479e-17,3.546300e+05,5.926745e-14,1.275308e+07
6.363660e-01,-1.668264e+04,7.274550e-15,1.926960e+08,1.612527e-42,6.650008e-28,1.292194e-32,8.013472e+09,2.564311e+08,-2.949355e-17,3.574104e+05,5.926745e-14,1.285307e+07
6.363660e-01,-1.681343e+04,7.217958e-15,1.942068e+08,1.575186e-42,6.546944e-28,1.272167e-32,8.076300e+09,2.584416e+08,-2.926411e-17,3.602127e+05,5.926745e-14,1.295384e+07
6.363660e-01,-1.694526e+04,7.161807e-15,1.957295e+08,1.538709e-42,6.445478e-28,1.252451e-32,8.139622e+09,2.604679e+08,-2.903646e-17,3.630369e+05,5.926745e-14,1.305540e+07
6.363660e-01,-1.707812e+04,7.106093e-15,1.972641e+08,1.503077e-42,6.345584e-28,1.233040e-32,8.203440e+09,2.625101e+08,-2.881057e-17,3.658832e+05,5.926745e-14,1.315776e+07
6.363660e-01,-1.721201e+04,7.050811e-15,1.988107e+08,1.468270e-42,6.247238e-28,1.213930e-32,8.267758e+09,2.645683e+08,-2.858644e-17,3.687519e+05,5.926745e-14,1.326093e+07
6.363660e-01,-1.734696e+04,6.995960e-15,2.003695e+08,1.434269e-42,6.150417e-28,1.195116e-32,8.332580e+09,2.666426e+08,-2.836406e-17,3.716430e+05,5.926745e-14,1.336490e+07
6.363660e-01,-1.748297e+04,6.941536e-15,2.019405e+08,1.401055e-42,6.055096e-28,1.176594e-32,8.397911e+09,2.687332e+08,-2.814340e-17,3.745569e+05,5.926745e-14,1.346968e+07
6.363660e-01,-1.762004e+04,6.887535e-15,2.035237e+08,1.368611e-42,5.961252e-28,1.158359e-32,8.463754e+09,2.708401e+08,-2.792447e-17,3.774935e+05,5.926745e-14,1.357529e+07
6.363660e-01,-1.775819e+04,6.833954e-15,2.051195e+08,1.336918e-42,5.868863e-28,1.140406e-32,8.530113e+09,2.729636e+08,-2.770723e-17,3.804532e+05,5.926745e-14,1.368173e+07
6.363660e-01,-1.789742e+04,6.780790e-15,2.067277e+08,1.305959e-42,5.777906e-28,1.122732e-32,8.596993e+09,2.751038e+08,-2.749169e-17,3.834362e+05,5.926745e-14,1.378900e+07
6.363660e-01,-1.803775e+04,6.728039e-15,2.083485e+08,1.275717e-42,5.688358e-28,1.105331e-32,8.664397e+09,2.772607e+08,-2.727782e-17,3.864424e+05,5.926745e-14,1.389711e+07
6.363660e-01,-1.817917e+04,6.675699e-15,2.099820e+08,1.246175e-42,5.600198e-28,1.088201e-32,8.732329e+09,2.794345e+08,-2.706561e-17,3.894723e+05,5.926745e-14,1.400607e+07
6.363660e-01,-1.832170e+04,6.623766e-15,2.116284e+08,1.217317e-42,5.513405e-28,1.071335e-32,8.800794e+09,2.816254e+08,-2.685506e-17,3.925259e+05,5.926745e-14,1.411588e+07
6.363660e-01,-1.846535e+04,6.572237e-15,2.132876e+08,1.189127e-42,5.427956e-28,1.054732e-32,8.869795e+09,2.838335e+08,-2.664614e-17,3.956035e+05,5.926745e-14,1.422655e+07
6.363660e-01,-1.861013e+04,6.521109e-15,2.149599e+08,1.161591e-42,5.343832e-28,1.038385e-32,8.939338e+09,2.860588e+08,-2.643885e-17,3.987052e+05,5.926745e-14,1.433810e+07
6.363660e-01,-1.875604e+04,6.470379e-15,2.166453e+08,1.134691e-42,5.261012e-28,1.022292e-32,9.009426e+09,2.883016e+08,-2.623318e-17,4.018312e+05,5.926745e-14,1.445051e+07
6.363660e-01,-1.890309e+04,6.420043e-15,2.183438e+08,1.108415e-42,5.179476e-28,1.006448e-32,9.080064e+09,2.905620e+08,-2.602910e-17,4.049817e+05,5.926745e-14,1.456381e+07
6.363660e-01,-1.905130e+04,6.370099e-15,2.200557e+08,1.082748e-42,5.099203e-28,9.908499e-33,9.151255e+09,2.928402e+08,-2.582661e-17,4.081569e+05,5.926745e-14,1.467800e+07
6.363660e-01,-1.920067e+04,6.320544e-15,2.217811e+08,1.057674e-42,5.020174e-28,9.754934e-33,9.223004e+09,2.951361e+08,-2.562569e-17,4.113570e+05,5.926745e-14,1.479308e+07
6.363660e-01,-1.935121e+04,6.271374e-15,2.235199e+08,1.033182e-42,4.942370e-28,9.603749e-33,9.295316e+09,2.974501e+08,-2.542634e-17,4.145822e+05,5.926745e-14,1.490906e+07
6.363660e-01,-1.950293e+04,6.222586e-15,2.252724e+08,1.009256e-42,4.865771e-28,9.454908e-33,9.368195e+09,2.997822e+08,-2.522854e-17,4.178327e+05,5.926745e-14,1.502595e+07
6.363660e-01,-1.965584e+04,6.174178e-15,2.270386e+08,9.858846e-43,4.790360e-28,9.308373e-33,9.441646e+09,3.021327e+08,-2.503228e-17,4.211087e+05,5.926745e-14,1.514376e+07
6.363660e-01,-1.980995e+04,6.126147e-15,2.288187e+08,9.630543e-43,4.716118e-28,9.164109e-33,9.515672e+09,3.045015e+08,-2.483754e-17,4.244103e+05,5.926745e-14,1.526250e+07
6.363660e-01,-1.996527e+04,6.078489e-15,2.306127e+08,9.407528e-43,4.643026e-28,9.022081e-33,9.590278e+09,3.068889e+08,-2.464432e-17,4.277379e+05,5.926745e-14,1.538216e+07
6.363660e-01,-2.012180e+04,6.031202e-15,2.324208e+08,9.189676e-43,4.571067e-28,8.882254e-33,9.665470e+09,3.092950e+08,-2.445260e-17,4.310915e+05,5.926745e-14,1.550276e+07
6.363660e-01,-2.027957e+04,5.984283e-15,2.342431e+08,8.976870e-43,4.500223e-28,8.744594e-33,9.741251e+09,3.117200e+08,-2.426238e-17,4.344714e+05,5.926745e-14,1.562431e+07
6.363660e-01,-2.043857e+04,5.937729e-15,2.360797e+08,8.768991e-43,4.430478e-28,8.609068e-33,9.817626e+09,3.141640e+08,-2.407363e-17,4.378779e+05,5.926745e-14,1.574681e+07
6.363660e-01,-2.059881e+04,5.891537e-15,2.379306e+08,8.565927e-43,4.361813e-28,8.475642e-33,9.894600e+09,3.166272e+08,-2.388635e-17,4.413110e+05,5.926745e-14,1.587027e+07
6.363660e-01,-2.076032e+04,5.845704e-15,2.397961e+08,8.367565e-43,4.294212e-28,8.344285e-33,9.972178e+09,3.191097e+08,-2.370053e-17,4.447711e+05,5.926745e-14,1.599470e+07
