time[s],height[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N]
2.550000e+00,5.660240e-02,1.103921e-03,1.094096e-04,1.570440e-06,1.078401e-04
2.551000e+00,5.660350e-02,1.102423e-03,1.094096e-04,1.568338e-06,1.078422e-04
2.552000e+00,5.660460e-02,1.100926e-03,1.094096e-04,1.566240e-06,1.078443e-04
2.553000e+00,5.660570e-02,1.099432e-03,1.094096e-04,1.564145e-06,1.078464e-04
2.554000e+00,5.660680e-02,1.097940e-03,1.094096e-04,1.562052e-06,1.078485e-04
2.555000e+00,5.660790e-02,1.096450e-03,1.094096e-04,1.559962e-06,1.078506e-04
2.556000e+00,5.660900e-02,1.094962e-03,1.094096e-04,1.557875e-06,1.078527e-04
2.557000e+00,5.661009e-02,1.093476e-03,1.094096e-04,1.555791e-06,1.078548e-04
2.558000e+00,5.661118e-02,1.091992e-03,1.094096e-04,1.553710e-06,1.078568e-04
2.559000e+00,5.661228e-02,1.090510e-03,1.094096e-04,1.551631e-06,1.078589e-04
2.560000e+00,5.661337e-02,1.089030e-03,1.094096e-04,1.549555e-06,1.078610e-04
2.561000e+00,5.661446e-02,1.087552e-03,1.094096e-04,1.547482e-06,1.078631e-04
2.562000e+00,5.661554e-02,1.086077e-03,1.094096e-04,1.545412e-06,1.078651e-04
2.563000e+00,5.661663e-02,1.084603e-03,1.094096e-04,1.543345e-06,1.078672e-04
2.564000e+00,5.661771e-02,1.083132e-03,1.094096e-04,1.541281e-06,1.078693e-04
2.565000e+00,5.661880e-02,1.081662e-03,1.094096e-04,1.539219e-06,1.078713e-04
2.566000e+00,5.661988e-02,1.080195e-03,1.094096e-04,1.537160e-06,1.078734e-04
2.567000e+00,5.662096e-02,1.078729e-03,1.094096e-04,1.535104e-06,1.078754e-04
2.568000e+00,5.662204e-02,1.077266e-03,1.094096e-04,1.533051e-06,1.078775e-04
2.569000e+00,5.662312e-02,1.075804e-03,1.094096e-04,1.531000e-06,1.078795e-04
2.570000e+00,5.662419e-02,1.074345e-03,1.094096e-04,1.528952e-06,1.078816e-04
2.571000e+00,5.662527e-02,1.072888e-03,1.094096e-04,1.526907e-06,1.078836e-04
2.572000e+00,5.662634e-02,1.071433e-03,1.094096e-04,1.524865e-06,1.078857e-04
2.573000e+00,5.662741e-02,1.069980e-03,1.094096e-04,1.522826e-06,1.078877e-04
2.574000e+00,5.662848e-02,1.068528e-03,1.094096e-04,1.520789e-06,1.078897e-04
2.575000e+00,5.662955e-02,1.067079e-03,1.094096e-04,1.518755e-06,1.078918e-04
2.576000e+00,5.663062e-02,1.065632e-03,1.094096e-04,1.516724e-06,1.078938e-04
2.577000e+00,5.663168e-02,1.064187e-03,1.094096e-04,1.514696e-06,1.078958e-04
2.578000e+00,5.663275e-02,1.062744e-03,1.094096e-04,1.512670e-06,1.078979e-04
2.579000e+00,5.663381e-02,1.061303e-03,1.094096e-04,1.510647e-06,1.078999e-04
2.580000e+00,5.663487e-02,1.059864e-03,1.094096e-04,1.508627e-06,1.079019e-04
2.581000e+00,5.663593e-02,1.058427e-03,1.094096e-04,1.506610e-06,1.079039e-04
2.582000e+00,5.663699e-02,1.056992e-03,1.094096e-04,1.504595e-06,1.079059e-04
2.583000e+00,5.663804e-02,1.055558e-03,1.094096e-04,1.502583e-06,1.079079e-04
2.584000e+00,5.663910e-02,1.054127e-03,1.094096e-04,1.500574e-06,1.079099e-04
2.585000e+00,5.664015e-02,1.052698e-03,1.094096e-04,1.498567e-06,1.079120e-04
2.586000e+00,5.664121e-02,1.051271e-03,1.094096e-04,1.496564e-06,1.079140e-04
2.587000e+00,5.664226e-02,1.049846e-03,1.094096e-04,1.494562e-06,1.079160e-04
2.588000e+00,5.664331e-02,1.048423e-03,1.094096e-04,1.492564e-06,1.079180e-04
2.589000e+00,5.664436e-02,1.047002e-03,1.094096e-04,1.490568e-06,1.079199e-04
2.590000e+00,5.664540e-02,1.045583e-03,1.094096e-04,1.488576e-06,1.079219e-04
2.591000e+00,5.664645e-02,1.044165e-03,1.094096e-04,1.486585e-06,1.079239e-04
2.592000e+00,5.664749e-02,1.042750e-03,1.094096e-04,1.484598e-06,1.079259e-04
2.593000e+00,5.664854e-02,1.041337e-03,1.094096e-04,1.482613e-06,1.079279e-04
2.594000e+00,5.664958e-02,1.039926e-03,1.094096e-04,1.480631e-06,1.079299e-04
2.595000e+00,5.665062e-02,1.038516e-03,1.094096e-04,1.478651e-06,1.079319e-04
2.596000e+00,5.665166e-02,1.037109e-03,1.094096e-04,1.476674e-06,1.079338e-04
2.597000e+00,5.665269e-02,1.035703e-03,1.094096e-04,1.474700e-06,1.079358e-04
2.598000e+00,5.665373e-02,1.034300e-03,1.094096e-04,1.472729e-06,1.079378e-04
2.599000e+00,5.665476e-02,1.032898e-03,1.094096e-04,1.470760e-06,1.079397e-04
2.600000e+00,5.665580e-02,1.031499e-03,1.094096e-04,1.468794e-06,1.079417e-04
2.601000e+00,5.665683e-02,1.030101e-03,1.094096e-04,1.466831e-06,1.079437e-04
2.602000e+00,5.665786e-02,1.028706e-03,1.094096e-04,1.464870e-06,1.079456e-04
2.603000e+00,5.665889e-02,1.027312e-03,1.094096e-04,1.462912e-06,1.079476e-04
2.604000e+00,5.665991e-02,1.025920e-03,1.094096e-04,1.460956e-06,1.079495e-04
2.605000e+00,5.666094e-02,1.024530e-03,1.094096e-04,1.459003e-06,1.079515e-04
2.606000e+00,5.666196e-02,1.023142e-03,1.094096e-04,1.457053e-06,1.079534e-04
2.607000e+00,5.666299e-02,1.021756e-03,1.094096e-04,1.455105e-06,1.079554e-04
2.608000e+00,5.666401e-02,1.020372e-03,1.094096e-04,1.453161e-06,1.079573e-04
2.609000e+00,5.666503e-02,1.018990e-03,1.094096e-04,1.451218e-06,1.079593e-04
2.610000e+00,5.666605e-02,1.017610e-03,1.094096e-04,1.449279e-06,1.079612e-04
2.611000e+00,5.666707e-02,1.016232e-03,1.094096e-04,1.447342e-06,1.079632e-04
2.612000e+00,5.666808e-02,1.014855e-03,1.094096e-04,1.445407e-06,1.079651e-04
2.613000e+00,5.666910e-02,1.013481e-03,1.094096e-04,1.443475e-06,1.079670e-04
2.614000e+00,5.667011e-02,1.012108e-03,1.094096e-04,1.441546e-06,1.079689e-04
2.615000e+00,5.667112e-02,1.010737e-03,1.094096e-04,1.439620e-06,1.079709e-04
2.616000e+00,5.667213e-02,1.009369e-03,1.094096e-04,1.437696e-06,1.079728e-04
2.617000e+00,5.667314e-02,1.008002e-03,1.094096e-04,1.435774e-06,1.079747e-04
2.618000e+00,5.667415e-02,1.006637e-03,1.094096e-04,1.433856e-06,1.079766e-04
2.619000e+00,5.667516e-02,1.005274e-03,1.094096e-04,1.431939e-06,1.079785e-04
2.620000e+00,5.667616e-02,1.003913e-03,1.094096e-04,1.430026e-06,1.079805e-04
2.621000e+00,5.667717e-02,1.002553e-03,1.094096e-04,1.428115e-06,1.079824e-04
2.622000e+00,5.667817e-02,1.001196e-03,1.094096e-04,1.426207e-06,1.079843e-04
2.623000e+00,5.667917e-02,9.998405e-04,1.094096e-04,1.424301e-06,1.079862e-04
2.624000e+00,5.668017e-02,9.984868e-04,1.094096e-04,1.422398e-06,1.079881e-04
2.625000e+00,5.668117e-02,9.971351e-04,1.094096e-04,1.420497e-06,1.079900e-04
2.626000e+00,5.668217e-02,9.957852e-04,1.094096e-04,1.418599e-06,1.079919e-04
2.627000e+00,5.668316e-02,9.944372e-04,1.094096e-04,1.416703e-06,1.079938e-04
2.628000e+00,5.668416e-02,9.930911e-04,1.094096e-04,1.414810e-06,1.079957e-04
2.629000e+00,5.668515e-02,9.917468e-04,1.094096e-04,1.412920e-06,1.079976e-04
2.630000e+00,5.668614e-02,9.904044e-04,1.094096e-04,1.411032e-06,1.079994e-04
2.631000e+00,5.668713e-02,9.890639e-04,1.094096e-04,1.409147e-06,1.080013e-04
2.632000e+00,5.668812e-02,9.877252e-04,1.094096e-04,1.407264e-06,1.080032e-04
2.633000e+00,5.668911e-02,9.863884e-04,1.094096e-04,1.405384e-06,1.080051e-04
2.634000e+00,5.669009e-02,9.850535e-04,1.094096e-04,1.403506e-06,1.080070e-04
2.635000e+00,5.669108e-02,9.837204e-04,1.094096e-04,1.401631e-06,1.080088e-04
2.636000e+00,5.669206e-02,9.823891e-04,1.094096e-04,1.399759e-06,1.080107e-04
2.637000e+00,5.669304e-02,9.810597e-04,1.094096e-04,1.397889e-06,1.080126e-04
2.638000e+00,5.669403e-02,9.797321e-04,1.094096e-04,1.396021e-06,1.080144e-04
2.639000e+00,5.669501e-02,9.784064e-04,1.094096e-04,1.394156e-06,1.080163e-04
2.640000e+00,5.669598e-02,9.770825e-04,1.094096e-04,1.392294e-06,1.080182e-04
2.641000e+00,5.669696e-02,9.757605e-04,1.094096e-04,1.390434e-06,1.080200e-04
2.642000e+00,5.669794e-02,9.744403e-04,1.094096e-04,1.388576e-06,1.080219e-04
2.643000e+00,5.669891e-02,9.731219e-04,1.094096e-04,1.386722e-06,1.080237e-04
2.644000e+00,5.669988e-02,9.718053e-04,1.094096e-04,1.384869e-06,1.080256e-04
2.645000e+00,5.670086e-02,9.704906e-04,1.094096e-04,1.383019e-06,1.080274e-04
2.646000e+00,5.670183e-02,9.691777e-04,1.094096e-04,1.381172e-06,1.080293e-04
2.647000e+00,5.670280e-02,9.678666e-04,1.094096e-04,1.379327e-06,1.080311e-04
2.648000e+00,5.670376e-02,9.665573e-04,1.094096e-04,1.377485e-06,1.080330e-04
2.649000e+00,5.670473e-02,9.652499e-04,1.094096e-04,1.375645e-06,1.080348e-04
2.650000e+00,5.670570e-02,9.639442e-04,1.094096e-04,1.373807e-06,1.080366e-04
2.651000e+00,5.670666e-02,9.626404e-04,1.094096e-04,1.371972e-06,1.080385e-04
2.652000e+00,5.670762e-02,9.613384e-04,1.094096e-04,1.370140e-06,1.080403e-04
2.653000e+00,5.670858e-02,9.600381e-04,1.094096e-04,1.368310e-06,1.080421e-04
2.654000e+00,5.670954e-02,9.587397e-04,1.094096e-04,1.366482e-06,1.080440e-04
2.655000e+00,5.671050e-02,9.574431e-04,1.094096e-04,1.364657e-06,1.080458e-04
2.656000e+00,5.671146e-02,9.561483e-04,1.094096e-04,1.362835e-06,1.080476e-04
2.657000e+00,5.671242e-02,9.548552e-04,1.094096e-04,1.361015e-06,1.080494e-04
2.658000e+00,5.671337e-02,9.535640e-04,1.094096e-04,1.359197e-06,1.080513e-04
2.659000e+00,5.671432e-02,9.522745e-04,1.094096e-04,1.357382e-06,1.080531e-04
2.660000e+00,5.671528e-02,9.509869e-04,1.094096e-04,1.355569e-06,1.080549e-04
2.661000e+00,5.671623e-02,9.497010e-04,1.094096e-04,1.353759e-06,1.080567e-04
2.662000e+00,5.671718e-02,9.484169e-04,1.094096e-04,1.351951e-06,1.080585e-04
2.663000e+00,5.671813e-02,9.471346e-04,1.094096e-04,1.350146e-06,1.080603e-04
2.664000e+00,5.671907e-02,9.458540e-04,1.094096e-04,1.348343e-06,1.080621e-04
2.665000e+00,5.672002e-02,9.445752e-04,1.094096e-04,1.346542e-06,1.080639e-04
2.666000e+00,5.672096e-02,9.432982e-04,1.094096e-04,1.344744e-06,1.080657e-04
2.667000e+00,5.672191e-02,9.420230e-04,1.094096e-04,1.342949e-06,1.080675e-04
2.668000e+00,5.672285e-02,9.407495e-04,1.094096e-04,1.341155e-06,1.080693e-04
2.669000e+00,5.672379e-02,9.394778e-04,1.094096e-04,1.339365e-06,1.080711e-04
2.670000e+00,5.672473e-02,9.382079e-04,1.094096e-04,1.337576e-06,1.080729e-04
2.671000e+00,5.672567e-02,9.369397e-04,1.094096e-04,1.335790e-06,1.080746e-04
2.672000e+00,5.672660e-02,9.356733e-04,1.094096e-04,1.334007e-06,1.080764e-04
2.673000e+00,5.672754e-02,9.344086e-04,1.094096e-04,1.332226e-06,1.080782e-04
2.674000e+00,5.672847e-02,9.331456e-04,1.094096e-04,1.330447e-06,1.080800e-04
2.675000e+00,5.672941e-02,9.318845e-04,1.094096e-04,1.328671e-06,1.080818e-04
2.676000e+00,5.673034e-02,9.306250e-04,1.094096e-04,1.326897e-06,1.080835e-04
2.677000e+00,5.673127e-02,9.293673e-04,1.094096e-04,1.325125e-06,1.080853e-04
2.678000e+00,5.673220e-02,9.281114e-04,1.094096e-04,1.323356e-06,1.080871e-04
2.679000e+00,5.673313e-02,9.268572e-04,1.094096e-04,1.321589e-06,1.080888e-04
2.680000e+00,5.673405e-02,9.256047e-04,1.094096e-04,1.319825e-06,1.080906e-04
2.681000e+00,5.673498e-02,9.243539e-04,1.094096e-04,1.318063e-06,1.080924e-04
2.682000e+00,5.673590e-02,9.231049e-04,1.094096e-04,1.316303e-06,1.080941e-04
2.683000e+00,5.673683e-02,9.218576e-04,1.094096e-04,1.314546e-06,1.080959e-04
2.684000e+00,5.673775e-02,9.206120e-04,1.094096e-04,1.312791e-06,1.080976e-04
2.685000e+00,5.673867e-02,9.193682e-04,1.094096e-04,1.311039e-06,1.080994e-04
2.686000e+00,5.673959e-02,9.181261e-04,1.094096e-04,1.309289e-06,1.081011e-04
2.687000e+00,5.674051e-02,9.168857e-04,1.094096e-04,1.307541e-06,1.081029e-04
2.688000e+00,5.674142e-02,9.156470e-04,1.094096e-04,1.305795e-06,1.081046e-04
2.689000e+00,5.674234e-02,9.144100e-04,1.094096e-04,1.304052e-06,1.081064e-04
2.690000e+00,5.674325e-02,9.131747e-04,1.094096e-04,1.302312e-06,1.081081e-04
2.691000e+00,5.674417e-02,9.119412e-04,1.094096e-04,1.300573e-06,1.081098e-04
2.692000e+00,5.674508e-02,9.107093e-04,1.094096e-04,1.298837e-06,1.081116e-04
2.693000e+00,5.674599e-02,9.094791e-04,1.094096e-04,1.297104e-06,1.081133e-04
2.694000e+00,5.674690e-02,9.082507e-04,1.094096e-04,1.295373e-06,1.081150e-04
2.695000e+00,5.674781e-02,9.070239e-04,1.094096e-04,1.293644e-06,1.081168e-04
2.696000e+00,5.674871e-02,9.057989e-04,1.094096e-04,1.291917e-06,1.081185e-04
2.697000e+00,5.674962e-02,9.045755e-04,1.094096e-04,1.290193e-06,1.081202e-04
2.698000e+00,5.675052e-02,9.033538e-04,1.094096e-04,1.288471e-06,1.081219e-04
2.699000e+00,5.675143e-02,9.021338e-04,1.094096e-04,1.286751e-06,1.081237e-04
2.700000e+00,5.675233e-02,9.009155e-04,1.094096e-04,1.285034e-06,1.081254e-04
2.701000e+00,5.675323e-02,8.996989e-04,1.094096e-04,1.283319e-06,1.081271e-04
2.702000e+00,5.675413e-02,8.984840e-04,1.094096e-04,1.281606e-06,1.081288e-04
2.703000e+00,5.675503e-02,8.972707e-04,1.094096e-04,1.279896e-06,1.081305e-04
2.704000e+00,5.675593e-02,8.960591e-04,1.094096e-04,1.278188e-06,1.081322e-04
2.705000e+00,5.675682e-02,8.948492e-04,1.094096e-04,1.276482e-06,1.081339e-04
2.706000e+00,5.675772e-02,8.936410e-04,1.094096e-04,1.274778e-06,1.081356e-04
2.707000e+00,5.675861e-02,8.924344e-04,1.094096e-04,1.273077e-06,1.081373e-04
2.708000e+00,5.675950e-02,8.912295e-04,1.094096e-04,1.271378e-06,1.081390e-04
2.709000e+00,5.676039e-02,8.900263e-04,1.094096e-04,1.269682e-06,1.081407e-04
2.710000e+00,5.676128e-02,8.888247e-04,1.094096e-04,1.267988e-06,1.081424e-04
2.711000e+00,5.676217e-02,8.876248e-04,1.094096e-04,1.266296e-06,1.081441e-04
