times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N],friction_force[N],Reynolds_Number,Fluid_Number,Weber_Number
2.342000e+00,5.635579e-02,4.771602e-02,6.570442e-02,1.441658e-03,1.094104e-04,-2.041930e-06,-1.073682e-04,-1.652567e-09,7.172539e-01,2.919840e-02,7.385965e-06
2.343000e+00,5.635723e-02,4.771625e-02,6.570896e-02,1.439687e-03,1.094104e-04,-2.039189e-06,-1.073709e-04,-1.648050e-09,7.162730e-01,2.915847e-02,7.365778e-06
2.344000e+00,5.635867e-02,4.771648e-02,6.571349e-02,1.437718e-03,1.094104e-04,-2.036453e-06,-1.073737e-04,-1.643546e-09,7.152936e-01,2.911860e-02,7.345647e-06
2.345000e+00,5.636010e-02,4.771671e-02,6.571802e-02,1.435752e-03,1.094104e-04,-2.033720e-06,-1.073764e-04,-1.639054e-09,7.143155e-01,2.907878e-02,7.325572e-06
2.346000e+00,5.636154e-02,4.771693e-02,6.572255e-02,1.433789e-03,1.094104e-04,-2.030991e-06,-1.073791e-04,-1.634575e-09,7.133388e-01,2.903902e-02,7.305553e-06
2.347000e+00,5.636297e-02,4.771716e-02,6.572707e-02,1.431829e-03,1.094104e-04,-2.028266e-06,-1.073819e-04,-1.630108e-09,7.123635e-01,2.899932e-02,7.285589e-06
2.348000e+00,5.636440e-02,4.771739e-02,6.573159e-02,1.429871e-03,1.094104e-04,-2.025544e-06,-1.073846e-04,-1.625654e-09,7.113895e-01,2.895967e-02,7.265681e-06
2.349000e+00,5.636583e-02,4.771762e-02,6.573610e-02,1.427916e-03,1.094104e-04,-2.022826e-06,-1.073873e-04,-1.621212e-09,7.104170e-01,2.892008e-02,7.245829e-06
2.350000e+00,5.636725e-02,4.771784e-02,6.574061e-02,1.425964e-03,1.094104e-04,-2.020112e-06,-1.073900e-04,-1.616783e-09,7.094458e-01,2.888054e-02,7.226031e-06
2.351000e+00,5.636868e-02,4.771807e-02,6.574512e-02,1.424015e-03,1.094104e-04,-2.017401e-06,-1.073927e-04,-1.612365e-09,7.084760e-01,2.884106e-02,7.206289e-06
2.352000e+00,5.637010e-02,4.771830e-02,6.574962e-02,1.422069e-03,1.094104e-04,-2.014694e-06,-1.073954e-04,-1.607960e-09,7.075075e-01,2.880164e-02,7.186601e-06
2.353000e+00,5.637152e-02,4.771852e-02,6.575412e-02,1.420125e-03,1.094104e-04,-2.011991e-06,-1.073981e-04,-1.603568e-09,7.065405e-01,2.876227e-02,7.166969e-06
2.354000e+00,5.637294e-02,4.771875e-02,6.575862e-02,1.418184e-03,1.094104e-04,-2.009292e-06,-1.074008e-04,-1.599187e-09,7.055748e-01,2.872296e-02,7.147390e-06
2.355000e+00,5.637435e-02,4.771897e-02,6.576311e-02,1.416245e-03,1.094104e-04,-2.006596e-06,-1.074035e-04,-1.594819e-09,7.046104e-01,2.868370e-02,7.127867e-06
2.356000e+00,5.637577e-02,4.771919e-02,6.576760e-02,1.414310e-03,1.094104e-04,-2.003904e-06,-1.074062e-04,-1.590463e-09,7.036475e-01,2.864450e-02,7.108397e-06
2.357000e+00,5.637718e-02,4.771942e-02,6.577209e-02,1.412377e-03,1.094104e-04,-2.001216e-06,-1.074089e-04,-1.586118e-09,7.026859e-01,2.860536e-02,7.088982e-06
2.358000e+00,5.637859e-02,4.771964e-02,6.577657e-02,1.410447e-03,1.094104e-04,-1.998531e-06,-1.074116e-04,-1.581786e-09,7.017256e-01,2.856627e-02,7.069620e-06
2.359000e+00,5.638000e-02,4.771986e-02,6.578105e-02,1.408520e-03,1.094104e-04,-1.995850e-06,-1.074143e-04,-1.577466e-09,7.007667e-01,2.852723e-02,7.050312e-06
2.360000e+00,5.638141e-02,4.772008e-02,6.578552e-02,1.406595e-03,1.094104e-04,-1.993172e-06,-1.074170e-04,-1.573158e-09,6.998092e-01,2.848825e-02,7.031058e-06
2.361000e+00,5.638281e-02,4.772030e-02,6.578999e-02,1.404673e-03,1.094104e-04,-1.990499e-06,-1.074197e-04,-1.568862e-09,6.988530e-01,2.844933e-02,7.011858e-06
2.362000e+00,5.638421e-02,4.772052e-02,6.579446e-02,1.402754e-03,1.094104e-04,-1.987828e-06,-1.074223e-04,-1.564578e-09,6.978982e-01,2.841046e-02,6.992711e-06
2.363000e+00,5.638561e-02,4.772074e-02,6.579892e-02,1.400838e-03,1.094104e-04,-1.985162e-06,-1.074250e-04,-1.560306e-09,6.969447e-01,2.837164e-02,6.973617e-06
2.364000e+00,5.638701e-02,4.772096e-02,6.580338e-02,1.398924e-03,1.094104e-04,-1.982499e-06,-1.074277e-04,-1.556046e-09,6.959926e-01,2.833288e-02,6.954576e-06
2.365000e+00,5.638841e-02,4.772118e-02,6.580784e-02,1.397013e-03,1.094104e-04,-1.979840e-06,-1.074303e-04,-1.551797e-09,6.950418e-01,2.829418e-02,6.935588e-06
2.366000e+00,5.638980e-02,4.772140e-02,6.581229e-02,1.395104e-03,1.094104e-04,-1.977184e-06,-1.074330e-04,-1.547561e-09,6.940924e-01,2.825553e-02,6.916652e-06
2.367000e+00,5.639120e-02,4.772162e-02,6.581674e-02,1.393199e-03,1.094104e-04,-1.974532e-06,-1.074356e-04,-1.543336e-09,6.931443e-01,2.821693e-02,6.897770e-06
2.368000e+00,5.639259e-02,4.772184e-02,6.582119e-02,1.391296e-03,1.094104e-04,-1.971884e-06,-1.074383e-04,-1.539123e-09,6.921975e-01,2.817839e-02,6.878939e-06
2.369000e+00,5.639398e-02,4.772205e-02,6.582563e-02,1.389396e-03,1.094104e-04,-1.969239e-06,-1.074409e-04,-1.534921e-09,6.912521e-01,2.813990e-02,6.860161e-06
2.370000e+00,5.639537e-02,4.772227e-02,6.583007e-02,1.387498e-03,1.094104e-04,-1.966598e-06,-1.074436e-04,-1.530731e-09,6.903080e-01,2.810147e-02,6.841435e-06
2.371000e+00,5.639675e-02,4.772249e-02,6.583451e-02,1.385603e-03,1.094104e-04,-1.963961e-06,-1.074462e-04,-1.526553e-09,6.893653e-01,2.806309e-02,6.822762e-06
2.372000e+00,5.639814e-02,4.772270e-02,6.583894e-02,1.383711e-03,1.094104e-04,-1.961327e-06,-1.074489e-04,-1.522387e-09,6.884238e-01,2.802477e-02,6.804140e-06
2.373000e+00,5.639952e-02,4.772292e-02,6.584337e-02,1.381821e-03,1.094104e-04,-1.958696e-06,-1.074515e-04,-1.518232e-09,6.874837e-01,2.798650e-02,6.785569e-06
2.374000e+00,5.640090e-02,4.772313e-02,6.584779e-02,1.379934e-03,1.094104e-04,-1.956070e-06,-1.074541e-04,-1.514088e-09,6.865450e-01,2.794828e-02,6.767050e-06
2.375000e+00,5.640228e-02,4.772335e-02,6.585221e-02,1.378050e-03,1.094104e-04,-1.953447e-06,-1.074567e-04,-1.509956e-09,6.856075e-01,2.791012e-02,6.748583e-06
2.376000e+00,5.640365e-02,4.772356e-02,6.585663e-02,1.376169e-03,1.094104e-04,-1.950827e-06,-1.074594e-04,-1.505836e-09,6.846714e-01,2.787201e-02,6.730167e-06
2.377000e+00,5.640503e-02,4.772377e-02,6.586105e-02,1.374290e-03,1.094104e-04,-1.948211e-06,-1.074620e-04,-1.501727e-09,6.837366e-01,2.783396e-02,6.711802e-06
2.378000e+00,5.640640e-02,4.772399e-02,6.586546e-02,1.372414e-03,1.094104e-04,-1.945598e-06,-1.074646e-04,-1.497629e-09,6.828032e-01,2.779596e-02,6.693488e-06
2.379000e+00,5.640777e-02,4.772420e-02,6.586986e-02,1.370540e-03,1.094104e-04,-1.942990e-06,-1.074672e-04,-1.493543e-09,6.818710e-01,2.775801e-02,6.675225e-06
2.380000e+00,5.640914e-02,4.772441e-02,6.587427e-02,1.368669e-03,1.094104e-04,-1.940384e-06,-1.074698e-04,-1.489468e-09,6.809402e-01,2.772012e-02,6.657012e-06
2.381000e+00,5.641050e-02,4.772462e-02,6.587867e-02,1.366801e-03,1.094104e-04,-1.937782e-06,-1.074724e-04,-1.485404e-09,6.800107e-01,2.768228e-02,6.638850e-06
2.382000e+00,5.641187e-02,4.772483e-02,6.588306e-02,1.364935e-03,1.094104e-04,-1.935184e-06,-1.074750e-04,-1.481352e-09,6.790824e-01,2.764449e-02,6.620738e-06
2.383000e+00,5.641323e-02,4.772504e-02,6.588746e-02,1.363072e-03,1.094104e-04,-1.932590e-06,-1.074776e-04,-1.477311e-09,6.781555e-01,2.760676e-02,6.602677e-06
2.384000e+00,5.641459e-02,4.772525e-02,6.589185e-02,1.361212e-03,1.094104e-04,-1.929998e-06,-1.074802e-04,-1.473281e-09,6.772300e-01,2.756908e-02,6.584666e-06
2.385000e+00,5.641595e-02,4.772546e-02,6.589623e-02,1.359354e-03,1.094104e-04,-1.927411e-06,-1.074828e-04,-1.469262e-09,6.763057e-01,2.753146e-02,6.566704e-06
2.386000e+00,5.641731e-02,4.772567e-02,6.590062e-02,1.357499e-03,1.094104e-04,-1.924827e-06,-1.074854e-04,-1.465254e-09,6.753827e-01,2.749388e-02,6.548793e-06
2.387000e+00,5.641867e-02,4.772588e-02,6.590499e-02,1.355646e-03,1.094104e-04,-1.922246e-06,-1.074880e-04,-1.461258e-09,6.744610e-01,2.745636e-02,6.530931e-06
2.388000e+00,5.642002e-02,4.772608e-02,6.590937e-02,1.353796e-03,1.094104e-04,-1.919669e-06,-1.074905e-04,-1.457272e-09,6.735406e-01,2.741889e-02,6.513119e-06
2.389000e+00,5.642137e-02,4.772629e-02,6.591374e-02,1.351949e-03,1.094104e-04,-1.917095e-06,-1.074931e-04,-1.453298e-09,6.726215e-01,2.738148e-02,6.495356e-06
2.390000e+00,5.642272e-02,4.772650e-02,6.591811e-02,1.350104e-03,1.094104e-04,-1.914525e-06,-1.074957e-04,-1.449335e-09,6.717037e-01,2.734412e-02,6.477642e-06
2.391000e+00,5.642407e-02,4.772671e-02,6.592248e-02,1.348262e-03,1.094104e-04,-1.911959e-06,-1.074983e-04,-1.445382e-09,6.707872e-01,2.730681e-02,6.459978e-06
2.392000e+00,5.642542e-02,4.772691e-02,6.592684e-02,1.346422e-03,1.094104e-04,-1.909396e-06,-1.075008e-04,-1.441441e-09,6.698720e-01,2.726955e-02,6.442362e-06
2.393000e+00,5.642676e-02,4.772712e-02,6.593120e-02,1.344585e-03,1.094104e-04,-1.906836e-06,-1.075034e-04,-1.437511e-09,6.689581e-01,2.723235e-02,6.424795e-06
2.394000e+00,5.642810e-02,4.772732e-02,6.593555e-02,1.342751e-03,1.094104e-04,-1.904280e-06,-1.075060e-04,-1.433591e-09,6.680455e-01,2.719520e-02,6.407277e-06
2.395000e+00,5.642944e-02,4.772753e-02,6.593990e-02,1.340919e-03,1.094104e-04,-1.901727e-06,-1.075085e-04,-1.429682e-09,6.671342e-01,2.715810e-02,6.389808e-06
2.396000e+00,5.643078e-02,4.772773e-02,6.594425e-02,1.339090e-03,1.094104e-04,-1.899178e-06,-1.075111e-04,-1.425785e-09,6.662241e-01,2.712105e-02,6.372387e-06
2.397000e+00,5.643212e-02,4.772793e-02,6.594859e-02,1.337264e-03,1.094104e-04,-1.896633e-06,-1.075136e-04,-1.421897e-09,6.653154e-01,2.708406e-02,6.355014e-06
2.398000e+00,5.643346e-02,4.772814e-02,6.595293e-02,1.335440e-03,1.094104e-04,-1.894091e-06,-1.075161e-04,-1.418021e-09,6.644079e-01,2.704711e-02,6.337689e-06
2.399000e+00,5.643479e-02,4.772834e-02,6.595727e-02,1.333618e-03,1.094104e-04,-1.891552e-06,-1.075187e-04,-1.414156e-09,6.635017e-01,2.701022e-02,6.320413e-06
2.400000e+00,5.643612e-02,4.772854e-02,6.596161e-02,1.331799e-03,1.094104e-04,-1.889017e-06,-1.075212e-04,-1.410301e-09,6.625967e-01,2.697338e-02,6.303184e-06
2.401000e+00,5.643745e-02,4.772874e-02,6.596594e-02,1.329983e-03,1.094104e-04,-1.886485e-06,-1.075238e-04,-1.406457e-09,6.616931e-01,2.693660e-02,6.286003e-06
2.402000e+00,5.643878e-02,4.772894e-02,6.597026e-02,1.328169e-03,1.094104e-04,-1.883956e-06,-1.075263e-04,-1.402623e-09,6.607907e-01,2.689986e-02,6.268870e-06
2.403000e+00,5.644011e-02,4.772914e-02,6.597459e-02,1.326358e-03,1.094104e-04,-1.881431e-06,-1.075288e-04,-1.398800e-09,6.598896e-01,2.686318e-02,6.251784e-06
2.404000e+00,5.644143e-02,4.772935e-02,6.597891e-02,1.324549e-03,1.094104e-04,-1.878910e-06,-1.075313e-04,-1.394988e-09,6.589897e-01,2.682655e-02,6.234745e-06
2.405000e+00,5.644275e-02,4.772954e-02,6.598322e-02,1.322743e-03,1.094104e-04,-1.876392e-06,-1.075339e-04,-1.391186e-09,6.580911e-01,2.678997e-02,6.217754e-06
2.406000e+00,5.644407e-02,4.772974e-02,6.598754e-02,1.320940e-03,1.094104e-04,-1.873877e-06,-1.075364e-04,-1.387395e-09,6.571938e-01,2.675344e-02,6.200809e-06
2.407000e+00,5.644539e-02,4.772994e-02,6.599185e-02,1.319138e-03,1.094104e-04,-1.871366e-06,-1.075389e-04,-1.383614e-09,6.562978e-01,2.671696e-02,6.183912e-06
2.408000e+00,5.644671e-02,4.773014e-02,6.599615e-02,1.317340e-03,1.094104e-04,-1.868858e-06,-1.075414e-04,-1.379844e-09,6.554030e-01,2.668054e-02,6.167061e-06
2.409000e+00,5.644803e-02,4.773034e-02,6.600046e-02,1.315544e-03,1.094104e-04,-1.866354e-06,-1.075439e-04,-1.376084e-09,6.545095e-01,2.664416e-02,6.150257e-06
2.410000e+00,5.644934e-02,4.773054e-02,6.600475e-02,1.313751e-03,1.094104e-04,-1.863853e-06,-1.075464e-04,-1.372335e-09,6.536172e-01,2.660784e-02,6.133500e-06
2.411000e+00,5.645065e-02,4.773073e-02,6.600905e-02,1.311960e-03,1.094104e-04,-1.861355e-06,-1.075489e-04,-1.368596e-09,6.527262e-01,2.657157e-02,6.116789e-06
2.412000e+00,5.645196e-02,4.773093e-02,6.601334e-02,1.310171e-03,1.094104e-04,-1.858861e-06,-1.075514e-04,-1.364867e-09,6.518364e-01,2.653535e-02,6.100124e-06
2.413000e+00,5.645327e-02,4.773113e-02,6.601763e-02,1.308385e-03,1.094104e-04,-1.856371e-06,-1.075539e-04,-1.361149e-09,6.509479e-01,2.649918e-02,6.083506e-06
2.414000e+00,5.645458e-02,4.773132e-02,6.602192e-02,1.306602e-03,1.094104e-04,-1.853883e-06,-1.075564e-04,-1.357441e-09,6.500607e-01,2.646306e-02,6.066933e-06
2.415000e+00,5.645588e-02,4.773152e-02,6.602620e-02,1.304821e-03,1.094104e-04,-1.851399e-06,-1.075589e-04,-1.353743e-09,6.491747e-01,2.642699e-02,6.050406e-06
2.416000e+00,5.645719e-02,4.773171e-02,6.603048e-02,1.303043e-03,1.094104e-04,-1.848919e-06,-1.075614e-04,-1.350056e-09,6.482899e-01,2.639097e-02,6.033925e-06
2.417000e+00,5.645849e-02,4.773191e-02,6.603476e-02,1.301267e-03,1.094104e-04,-1.846441e-06,-1.075638e-04,-1.346378e-09,6.474064e-01,2.635501e-02,6.017490e-06
2.418000e+00,5.645979e-02,4.773210e-02,6.603903e-02,1.299494e-03,1.094104e-04,-1.843968e-06,-1.075663e-04,-1.342711e-09,6.465241e-01,2.631909e-02,6.001100e-06
2.419000e+00,5.646108e-02,4.773229e-02,6.604330e-02,1.297723e-03,1.094104e-04,-1.841497e-06,-1.075688e-04,-1.339054e-09,6.456431e-01,2.628322e-02,5.984756e-06
2.420000e+00,5.646238e-02,4.773249e-02,6.604756e-02,1.295955e-03,1.094104e-04,-1.839030e-06,-1.075713e-04,-1.335407e-09,6.447633e-01,2.624741e-02,5.968456e-06
2.421000e+00,5.646367e-02,4.773268e-02,6.605182e-02,1.294189e-03,1.094104e-04,-1.836566e-06,-1.075737e-04,-1.331771e-09,6.438847e-01,2.621164e-02,5.952202e-06
2.422000e+00,5.646497e-02,4.773287e-02,6.605608e-02,1.292425e-03,1.094104e-04,-1.834106e-06,-1.075762e-04,-1.328144e-09,6.430074e-01,2.617593e-02,5.935993e-06
2.423000e+00,5.646626e-02,4.773306e-02,6.606034e-02,1.290664e-03,1.094104e-04,-1.831649e-06,-1.075786e-04,-1.324527e-09,6.421313e-01,2.614027e-02,5.919829e-06
2.424000e+00,5.646755e-02,4.773326e-02,6.606459e-02,1.288906e-03,1.094104e-04,-1.829195e-06,-1.075811e-04,-1.320921e-09,6.412565e-01,2.610465e-02,5.903709e-06
2.425000e+00,5.646883e-02,4.773345e-02,6.606884e-02,1.287150e-03,1.094104e-04,-1.826745e-06,-1.075835e-04,-1.317324e-09,6.403828e-01,2.606909e-02,5.887634e-06
2.426000e+00,5.647012e-02,4.773364e-02,6.607308e-02,1.285396e-03,1.094104e-04,-1.824297e-06,-1.075860e-04,-1.313737e-09,6.395104e-01,2.603357e-02,5.871603e-06
2.427000e+00,5.647140e-02,4.773383e-02,6.607733e-02,1.283645e-03,1.094104e-04,-1.821854e-06,-1.075884e-04,-1.310160e-09,6.386393e-01,2.599811e-02,5.855617e-06
2.428000e+00,5.647268e-02,4.773402e-02,6.608156e-02,1.281897e-03,1.094104e-04,-1.819413e-06,-1.075909e-04,-1.306593e-09,6.377693e-01,2.596270e-02,5.839675e-06
2.429000e+00,5.647396e-02,4.773421e-02,6.608580e-02,1.280151e-03,1.094104e-04,-1.816976e-06,-1.075933e-04,-1.303036e-09,6.369006e-01,2.592733e-02,5.823777e-06
2.430000e+00,5.647524e-02,4.773439e-02,6.609003e-02,1.278407e-03,1.094104e-04,-1.814542e-06,-1.075958e-04,-1.299489e-09,6.360331e-01,2.589202e-02,5.807923e-06
2.431000e+00,5.647652e-02,4.773458e-02,6.609426e-02,1.276666e-03,1.094104e-04,-1.812112e-06,-1.075982e-04,-1.295952e-09,6.351668e-01,2.585675e-02,5.792113e-06
2.432000e+00,5.647779e-02,4.773477e-02,6.609848e-02,1.274927e-03,1.094104e-04,-1.809685e-06,-1.076006e-04,-1.292424e-09,6.343018e-01,2.582154e-02,5.776347e-06
2.433000e+00,5.647907e-02,4.773496e-02,6.610271e-02,1.273191e-03,1.094104e-04,-1.807261e-06,-1.076030e-04,-1.288906e-09,6.334379e-01,2.578637e-02,5.760624e-06
2.434000e+00,5.648034e-02,4.773514e-02,6.610692e-02,1.271457e-03,1.094104e-04,-1.804840e-06,-1.076055e-04,-1.285398e-09,6.325753e-01,2.575125e-02,5.744944e-06
2.435000e+00,5.648161e-02,4.773533e-02,6.611114e-02,1.269726e-03,1.094104e-04,-1.802423e-06,-1.076079e-04,-1.281899e-09,6.317138e-01,2.571618e-02,5.729308e-06
2.436000e+00,5.648288e-02,4.773552e-02,6.611535e-02,1.267997e-03,1.094104e-04,-1.800009e-06,-1.076103e-04,-1.278411e-09,6.308536e-01,2.568117e-02,5.713716e-06
2.437000e+00,5.648414e-02,4.773570e-02,6.611956e-02,1.266270e-03,1.094104e-04,-1.797599e-06,-1.076127e-04,-1.274932e-09,6.299946e-01,2.564620e-02,5.698166e-06
2.438000e+00,5.648541e-02,4.773589e-02,6.612376e-02,1.264546e-03,1.094104e-04,-1.795191e-06,-1.076151e-04,-1.271462e-09,6.291368e-01,2.561128e-02,5.682659e-06
2.439000e+00,5.648667e-02,4.773607e-02,6.612796e-02,1.262824e-03,1.094104e-04,-1.792787e-06,-1.076175e-04,-1.268002e-09,6.282802e-01,2.557641e-02,5.667196e-06
2.440000e+00,5.648793e-02,4.773626e-02,6.613216e-02,1.261105e-03,1.094104e-04,-1.790386e-06,-1.076199e-04,-1.264552e-09,6.274248e-01,2.554159e-02,5.651774e-06
2.441000e+00,5.648919e-02,4.773644e-02,6.613636e-02,1.259388e-03,1.094104e-04,-1.787988e-06,-1.076223e-04,-1.261111e-09,6.265706e-01,2.550681e-02,5.636396e-06
2.442000e+00,5.649045e-02,4.773663e-02,6.614055e-02,1.257673e-03,1.094104e-04,-1.785594e-06,-1.076247e-04,-1.257680e-09,6.257176e-01,2.547209e-02,5.621060e-06
2.443000e+00,5.649170e-02,4.773681e-02,6.614474e-02,1.255961e-03,1.094104e-04,-1.783203e-06,-1.076271e-04,-1.254258e-09,6.248659e-01,2.543741e-02,5.605766e-06
2.444000e+00,5.649296e-02,4.773699e-02,6.614892e-02,1.254252e-03,1.094104e-04,-1.780815e-06,-1.076295e-04,-1.250845e-09,6.240153e-01,2.540279e-02,5.590515e-06
2.445000e+00,5.649421e-02,4.773717e-02,6.615310e-02,1.252544e-03,1.094104e-04,-1.778431e-06,-1.076319e-04,-1.247442e-09,6.231658e-01,2.536821e-02,5.575306e-06
2.446000e+00,5.649546e-02,4.773736e-02,6.615728e-02,1.250839e-03,1.094104e-04,-1.776049e-06,-1.076343e-04,-1.244049e-09,6.223176e-01,2.533368e-02,5.560139e-06
2.447000e+00,5.649671e-02,4.773754e-02,6.616146e-02,1.249137e-03,1.094104e-04,-1.773671e-06,-1.076367e-04,-1.240665e-09,6.214706e-01,2.529920e-02,5.545014e-06
2.448000e+00,5.649796e-02,4.773772e-02,6.616563e-02,1.247437e-03,1.094104e-04,-1.771296e-06,-1.076390e-04,-1.237290e-09,6.206248e-01,2.526476e-02,5.529930e-06
2.449000e+00,5.649920e-02,4.773790e-02,6.616980e-02,1.245739e-03,1.094104e-04,-1.768924e-06,-1.076414e-04,-1.233924e-09,6.197801e-01,2.523038e-02,5.514888e-06
2.450000e+00,5.650045e-02,4.773808e-02,6.617396e-02,1.244044e-03,1.094104e-04,-1.766556e-06,-1.076438e-04,-1.230568e-09,6.189367e-01,2.519604e-02,5.499888e-06
2.451000e+00,5.650169e-02,4.773826e-02,6.617812e-02,1.242351e-03,1.094104e-04,-1.764191e-06,-1.076461e-04,-1.227221e-09,6.180944e-01,2.516176e-02,5.484929e-06
2.452000e+00,5.650293e-02,4.773844e-02,6.618228e-02,1.240660e-03,1.094104e-04,-1.761829e-06,-1.076485e-04,-1.223883e-09,6.172533e-01,2.512752e-02,5.470012e-06
2.453000e+00,5.650417e-02,4.773862e-02,6.618644e-02,1.238972e-03,1.094104e-04,-1.759470e-06,-1.076509e-04,-1.220555e-09,6.164134e-01,2.509332e-02,5.455135e-06
2.454000e+00,5.650541e-02,4.773880e-02,6.619059e-02,1.237286e-03,1.094104e-04,-1.757114e-06,-1.076532e-04,-1.217235e-09,6.155746e-01,2.505918e-02,5.440300e-06
2.455000e+00,5.650664e-02,4.773897e-02,6.619474e-02,1.235603e-03,1.094104e-04,-1.754762e-06,-1.076556e-04,-1.213925e-09,6.147371e-01,2.502508e-02,5.425506e-06
2.456000e+00,5.650788e-02,4.773915e-02,6.619888e-02,1.233922e-03,1.094104e-04,-1.752413e-06,-1.076579e-04,-1.210624e-09,6.139007e-01,2.499104e-02,5.410752e-06
2.457000e+00,5.650911e-02,4.773933e-02,6.620303e-02,1.232243e-03,1.094104e-04,-1.750067e-06,-1.076603e-04,-1.207332e-09,6.130655e-01,2.495704e-02,5.396039e-06
2.458000e+00,5.651034e-02,4.773951e-02,6.620716e-02,1.230566e-03,1.094104e-04,-1.747724e-06,-1.076626e-04,-1.204050e-09,6.122314e-01,2.492308e-02,5.381367e-06
2.459000e+00,5.651157e-02,4.773968e-02,6.621130e-02,1.228892e-03,1.094104e-04,-1.745384e-06,-1.076650e-04,-1.200776e-09,6.113985e-01,2.488918e-02,5.366736e-06
2.460000e+00,5.651280e-02,4.773986e-02,6.621543e-02,1.227221e-03,1.094104e-04,-1.743048e-06,-1.076673e-04,-1.197511e-09,6.105668e-01,2.485532e-02,5.352144e-06
2.461000e+00,5.651402e-02,4.774003e-02,6.621956e-02,1.225551e-03,1.094104e-04,-1.740715e-06,-1.076696e-04,-1.194256e-09,6.097363e-01,2.482151e-02,5.337594e-06
2.462000e+00,5.651525e-02,4.774021e-02,6.622369e-02,1.223884e-03,1.094104e-04,-1.738384e-06,-1.076720e-04,-1.191009e-09,6.089069e-01,2.478775e-02,5.323083e-06
2.463000e+00,5.651647e-02,4.774038e-02,6.622781e-02,1.222220e-03,1.094104e-04,-1.736058e-06,-1.076743e-04,-1.187771e-09,6.080787e-01,2.475403e-02,5.308612e-06
2.464000e+00,5.651769e-02,4.774056e-02,6.623193e-02,1.220557e-03,1.094104e-04,-1.733734e-06,-1.076766e-04,-1.184542e-09,6.072516e-01,2.472036e-02,5.294181e-06
2.465000e+00,5.651891e-02,4.774073e-02,6.623604e-02,1.218897e-03,1.094104e-04,-1.731413e-06,-1.076789e-04,-1.181322e-09,6.064257e-01,2.468674e-02,5.279790e-06
2.466000e+00,5.652012e-02,4.774091e-02,6.624016e-02,1.217240e-03,1.094104e-04,-1.729096e-06,-1.076813e-04,-1.178111e-09,6.056010e-01,2.465317e-02,5.265439e-06
2.467000e+00,5.652134e-02,4.774108e-02,6.624427e-02,1.215584e-03,1.094104e-04,-1.726781e-06,-1.076836e-04,-1.174909e-09,6.047774e-01,2.461964e-02,5.251127e-06
2.468000e+00,5.652255e-02,4.774125e-02,6.624837e-02,1.213931e-03,1.094104e-04,-1.724470e-06,-1.076859e-04,-1.171716e-09,6.039550e-01,2.458616e-02,5.236855e-06
2.469000e+00,5.652377e-02,4.774143e-02,6.625247e-02,1.212280e-03,1.094104e-04,-1.722162e-06,-1.076882e-04,-1.168531e-09,6.031337e-01,2.455273e-02,5.222622e-06
2.470000e+00,5.652498e-02,4.774160e-02,6.625657e-02,1.210632e-03,1.094104e-04,-1.719857e-06,-1.076905e-04,-1.165356e-09,6.023136e-01,2.451934e-02,5.208429e-06
2.471000e+00,5.652619e-02,4.774177e-02,6.626067e-02,1.208986e-03,1.094104e-04,-1.717555e-06,-1.076928e-04,-1.162189e-09,6.014946e-01,2.448600e-02,5.194274e-06
2.472000e+00,5.652739e-02,4.774194e-02,6.626476e-02,1.207342e-03,1.094104e-04,-1.715257e-06,-1.076951e-04,-1.159030e-09,6.006768e-01,2.445271e-02,5.180159e-06
2.473000e+00,5.652860e-02,4.774211e-02,6.626885e-02,1.205700e-03,1.094104e-04,-1.712961e-06,-1.076974e-04,-1.155881e-09,5.998601e-01,2.441946e-02,5.166083e-06
2.474000e+00,5.652980e-02,4.774228e-02,6.627294e-02,1.204061e-03,1.094104e-04,-1.710669e-06,-1.076997e-04,-1.152740e-09,5.990445e-01,2.438626e-02,5.152045e-06
2.475000e+00,5.653101e-02,4.774245e-02,6.627702e-02,1.202424e-03,1.094104e-04,-1.708379e-06,-1.077020e-04,-1.149608e-09,5.982301e-01,2.435311e-02,5.138046e-06
2.476000e+00,5.653221e-02,4.774262e-02,6.628110e-02,1.200790e-03,1.094104e-04,-1.706093e-06,-1.077043e-04,-1.146484e-09,5.974169e-01,2.432000e-02,5.124086e-06
2.477000e+00,5.653341e-02,4.774279e-02,6.628518e-02,1.199157e-03,1.094104e-04,-1.703810e-06,-1.077066e-04,-1.143370e-09,5.966048e-01,2.428694e-02,5.110164e-06
2.478000e+00,5.653460e-02,4.774296e-02,6.628926e-02,1.197527e-03,1.094104e-04,-1.701530e-06,-1.077089e-04,-1.140263e-09,5.957938e-01,2.425393e-02,5.096281e-06
2.479000e+00,5.653580e-02,4.774313e-02,6.629333e-02,1.195899e-03,1.094104e-04,-1.699253e-06,-1.077111e-04,-1.137165e-09,5.949839e-01,2.422096e-02,5.082435e-06
2.480000e+00,5.653699e-02,4.774330e-02,6.629739e-02,1.194274e-03,1.094104e-04,-1.696979e-06,-1.077134e-04,-1.134076e-09,5.941752e-01,2.418804e-02,5.068629e-06
2.481000e+00,5.653819e-02,4.774347e-02,6.630146e-02,1.192651e-03,1.094104e-04,-1.694709e-06,-1.077157e-04,-1.130995e-09,5.933676e-01,2.415516e-02,5.054860e-06
