times[s],height[m],height_up[m],height_down[m],velocity[m/s],theta[rad],capillary_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
4.769000e+00,1.011569e-03,8.429814e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.770000e+00,1.011569e-03,8.429814e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.771000e+00,1.011569e-03,8.429814e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.772000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.773000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.774000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.775000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.776000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.777000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.778000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.779000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946487e-06,3.135775e-10
4.780000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135775e-10
4.781000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135775e-10
4.782000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135775e-10
4.783000e+00,1.011569e-03,8.429815e-04,1.264451e-03,8.833170e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135775e-10
4.784000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833171e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135776e-10
4.785000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833172e-09,1.553342e+00,1.946488e-06,-2.245702e-13,-1.946488e-06,3.135776e-10
4.786000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833172e-09,1.553342e+00,1.946488e-06,-2.245703e-13,-1.946488e-06,3.135776e-10
4.787000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833173e-09,1.553342e+00,1.946488e-06,-2.245703e-13,-1.946488e-06,3.135776e-10
4.788000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833174e-09,1.553342e+00,1.946488e-06,-2.245703e-13,-1.946488e-06,3.135777e-10
4.789000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833174e-09,1.553342e+00,1.946488e-06,-2.245703e-13,-1.946488e-06,3.135777e-10
4.790000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833175e-09,1.553342e+00,1.946488e-06,-2.245703e-13,-1.946488e-06,3.135777e-10
4.791000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833176e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135777e-10
4.792000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833176e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.793000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833177e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.794000e+00,1.011569e-03,8.429816e-04,1.264451e-03,8.833177e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.795000e+00,1.011569e-03,8.429817e-04,1.264451e-03,8.833177e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.796000e+00,1.011569e-03,8.429817e-04,1.264451e-03,8.833178e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.797000e+00,1.011569e-03,8.429817e-04,1.264451e-03,8.833178e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.798000e+00,1.011569e-03,8.429817e-04,1.264451e-03,8.833178e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.799000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833179e-09,1.553342e+00,1.946488e-06,-2.245704e-13,-1.946488e-06,3.135778e-10
4.800000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833179e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.801000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833179e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.802000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833180e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.803000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833180e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.804000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833180e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.805000e+00,1.011570e-03,8.429817e-04,1.264451e-03,8.833180e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.806000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833180e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.807000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.808000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.809000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.810000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.811000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.812000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.813000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.814000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.815000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833181e-09,1.553342e+00,1.946488e-06,-2.245705e-13,-1.946488e-06,3.135779e-10
4.816000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135779e-10
4.817000e+00,1.011570e-03,8.429818e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135779e-10
4.818000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135779e-10
4.819000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.820000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.821000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.822000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.823000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.824000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.825000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946488e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.826000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.827000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.828000e+00,1.011570e-03,8.429819e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.829000e+00,1.011570e-03,8.429820e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.830000e+00,1.011570e-03,8.429820e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.831000e+00,1.011570e-03,8.429820e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.832000e+00,1.011570e-03,8.429820e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.833000e+00,1.011570e-03,8.429820e-04,1.264451e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.834000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.835000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.836000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.837000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.838000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946488e-06,3.135780e-10
4.839000e+00,1.011570e-03,8.429820e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.840000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.841000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.842000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833182e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.843000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.844000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.845000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.846000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.847000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.848000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.849000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.850000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.851000e+00,1.011570e-03,8.429821e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.852000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245706e-13,-1.946489e-06,3.135780e-10
4.853000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.854000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.855000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.856000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.857000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.858000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.859000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.860000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.861000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.862000e+00,1.011570e-03,8.429822e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.863000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.864000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.865000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.866000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.867000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.868000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.869000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.870000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.871000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.872000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.873000e+00,1.011570e-03,8.429823e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.874000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.875000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.876000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.877000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.878000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.879000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.880000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.881000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.882000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.883000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946489e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.884000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.885000e+00,1.011570e-03,8.429824e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.886000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.887000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.888000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.889000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.890000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.891000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.892000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.893000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.894000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.895000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.896000e+00,1.011570e-03,8.429825e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946489e-06,3.135780e-10
4.897000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946490e-06,3.135780e-10
4.898000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245707e-13,-1.946490e-06,3.135780e-10
4.899000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.900000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.901000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.902000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.903000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.904000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.905000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.906000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.907000e+00,1.011570e-03,8.429826e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.908000e+00,1.011570e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.909000e+00,1.011570e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.910000e+00,1.011570e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.911000e+00,1.011570e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.912000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.913000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.914000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.915000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.916000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.917000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.918000e+00,1.011571e-03,8.429827e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.919000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.920000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.921000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.922000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.923000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.924000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.925000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.926000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.927000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.928000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.929000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.930000e+00,1.011571e-03,8.429828e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.931000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.932000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.933000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.934000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.935000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.936000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
4.937000e+00,1.011571e-03,8.429829e-04,1.264452e-03,8.833183e-09,1.553342e+00,1.946490e-06,-2.245708e-13,-1.946490e-06,3.135780e-10
