times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],inertia_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
2.298000e+00,5.718372e-02,4.841196e-02,6.656743e-02,1.425756e-03,1.109734e-04,2.125008e-08,-2.049073e-06,-1.089455e-04,5.036328e-05
2.299000e+00,5.718514e-02,4.841217e-02,6.657205e-02,1.423811e-03,1.109734e-04,2.122109e-08,-2.046329e-06,-1.089482e-04,5.029460e-05
2.300000e+00,5.718656e-02,4.841237e-02,6.657666e-02,1.421870e-03,1.109734e-04,2.119214e-08,-2.043590e-06,-1.089510e-04,5.022601e-05
2.301000e+00,5.718798e-02,4.841257e-02,6.658127e-02,1.419931e-03,1.109734e-04,2.116323e-08,-2.040854e-06,-1.089537e-04,5.015752e-05
2.302000e+00,5.718940e-02,4.841277e-02,6.658588e-02,1.417995e-03,1.109734e-04,2.113436e-08,-2.038121e-06,-1.089564e-04,5.008913e-05
2.303000e+00,5.719082e-02,4.841297e-02,6.659049e-02,1.416061e-03,1.109734e-04,2.110553e-08,-2.035393e-06,-1.089591e-04,5.002084e-05
2.304000e+00,5.719224e-02,4.841318e-02,6.659509e-02,1.414131e-03,1.109734e-04,2.107674e-08,-2.032668e-06,-1.089618e-04,4.995264e-05
2.305000e+00,5.719365e-02,4.841338e-02,6.659969e-02,1.412203e-03,1.109734e-04,2.104800e-08,-2.029947e-06,-1.089645e-04,4.988454e-05
2.306000e+00,5.719506e-02,4.841358e-02,6.660428e-02,1.410277e-03,1.109734e-04,2.101929e-08,-2.027230e-06,-1.089671e-04,4.981653e-05
2.307000e+00,5.719647e-02,4.841378e-02,6.660887e-02,1.408355e-03,1.109734e-04,2.099062e-08,-2.024516e-06,-1.089698e-04,4.974862e-05
2.308000e+00,5.719788e-02,4.841398e-02,6.661345e-02,1.406435e-03,1.109734e-04,2.096200e-08,-2.021806e-06,-1.089725e-04,4.968080e-05
2.309000e+00,5.719928e-02,4.841417e-02,6.661804e-02,1.404518e-03,1.109734e-04,2.093341e-08,-2.019100e-06,-1.089752e-04,4.961309e-05
2.310000e+00,5.720069e-02,4.841437e-02,6.662262e-02,1.402604e-03,1.109734e-04,2.090487e-08,-2.016397e-06,-1.089779e-04,4.954546e-05
2.311000e+00,5.720209e-02,4.841457e-02,6.662719e-02,1.400692e-03,1.109734e-04,2.087637e-08,-2.013698e-06,-1.089805e-04,4.947794e-05
2.312000e+00,5.720349e-02,4.841477e-02,6.663176e-02,1.398783e-03,1.109734e-04,2.084790e-08,-2.011003e-06,-1.089832e-04,4.941050e-05
2.313000e+00,5.720488e-02,4.841496e-02,6.663633e-02,1.396877e-03,1.109734e-04,2.081948e-08,-2.008312e-06,-1.089859e-04,4.934317e-05
2.314000e+00,5.720628e-02,4.841516e-02,6.664090e-02,1.394973e-03,1.109734e-04,2.079110e-08,-2.005624e-06,-1.089885e-04,4.927593e-05
2.315000e+00,5.720767e-02,4.841536e-02,6.664546e-02,1.393072e-03,1.109734e-04,2.076275e-08,-2.002940e-06,-1.089912e-04,4.920878e-05
2.316000e+00,5.720907e-02,4.841555e-02,6.665001e-02,1.391174e-03,1.109734e-04,2.073445e-08,-2.000259e-06,-1.089938e-04,4.914173e-05
2.317000e+00,5.721046e-02,4.841575e-02,6.665457e-02,1.389279e-03,1.109734e-04,2.070619e-08,-1.997582e-06,-1.089965e-04,4.907477e-05
2.318000e+00,5.721185e-02,4.841594e-02,6.665912e-02,1.387386e-03,1.109734e-04,2.067796e-08,-1.994909e-06,-1.089991e-04,4.900791e-05
2.319000e+00,5.721323e-02,4.841614e-02,6.666366e-02,1.385496e-03,1.109734e-04,2.064978e-08,-1.992239e-06,-1.090018e-04,4.894114e-05
2.320000e+00,5.721462e-02,4.841633e-02,6.666820e-02,1.383608e-03,1.109734e-04,2.062164e-08,-1.989573e-06,-1.090044e-04,4.887446e-05
2.321000e+00,5.721600e-02,4.841652e-02,6.667274e-02,1.381723e-03,1.109734e-04,2.059353e-08,-1.986911e-06,-1.090070e-04,4.880788e-05
2.322000e+00,5.721738e-02,4.841672e-02,6.667728e-02,1.379841e-03,1.109734e-04,2.056547e-08,-1.984252e-06,-1.090097e-04,4.874140e-05
2.323000e+00,5.721876e-02,4.841691e-02,6.668181e-02,1.377962e-03,1.109734e-04,2.053744e-08,-1.981597e-06,-1.090123e-04,4.867501e-05
2.324000e+00,5.722014e-02,4.841710e-02,6.668634e-02,1.376085e-03,1.109734e-04,2.050946e-08,-1.978946e-06,-1.090149e-04,4.860871e-05
2.325000e+00,5.722151e-02,4.841729e-02,6.669086e-02,1.374210e-03,1.109734e-04,2.048151e-08,-1.976298e-06,-1.090175e-04,4.854250e-05
2.326000e+00,5.722288e-02,4.841748e-02,6.669538e-02,1.372339e-03,1.109734e-04,2.045361e-08,-1.973654e-06,-1.090202e-04,4.847639e-05
2.327000e+00,5.722426e-02,4.841767e-02,6.669990e-02,1.370470e-03,1.109734e-04,2.042574e-08,-1.971013e-06,-1.090228e-04,4.841037e-05
2.328000e+00,5.722563e-02,4.841786e-02,6.670441e-02,1.368604e-03,1.109734e-04,2.039791e-08,-1.968376e-06,-1.090254e-04,4.834445e-05
2.329000e+00,5.722699e-02,4.841805e-02,6.670892e-02,1.366740e-03,1.109734e-04,2.037013e-08,-1.965743e-06,-1.090280e-04,4.827861e-05
2.330000e+00,5.722836e-02,4.841824e-02,6.671343e-02,1.364879e-03,1.109734e-04,2.034238e-08,-1.963113e-06,-1.090306e-04,4.821287e-05
2.331000e+00,5.722972e-02,4.841843e-02,6.671793e-02,1.363020e-03,1.109734e-04,2.031467e-08,-1.960487e-06,-1.090332e-04,4.814723e-05
2.332000e+00,5.723108e-02,4.841862e-02,6.672243e-02,1.361165e-03,1.109734e-04,2.028700e-08,-1.957864e-06,-1.090358e-04,4.808167e-05
2.333000e+00,5.723244e-02,4.841881e-02,6.672693e-02,1.359311e-03,1.109734e-04,2.025937e-08,-1.955245e-06,-1.090384e-04,4.801621e-05
2.334000e+00,5.723380e-02,4.841899e-02,6.673142e-02,1.357461e-03,1.109734e-04,2.023177e-08,-1.952629e-06,-1.090410e-04,4.795084e-05
2.335000e+00,5.723516e-02,4.841918e-02,6.673591e-02,1.355613e-03,1.109734e-04,2.020422e-08,-1.950017e-06,-1.090435e-04,4.788556e-05
2.336000e+00,5.723651e-02,4.841937e-02,6.674039e-02,1.353768e-03,1.109734e-04,2.017671e-08,-1.947409e-06,-1.090461e-04,4.782038e-05
2.337000e+00,5.723787e-02,4.841955e-02,6.674488e-02,1.351925e-03,1.109734e-04,2.014923e-08,-1.944804e-06,-1.090487e-04,4.775528e-05
2.338000e+00,5.723922e-02,4.841974e-02,6.674935e-02,1.350085e-03,1.109734e-04,2.012179e-08,-1.942203e-06,-1.090513e-04,4.769028e-05
2.339000e+00,5.724057e-02,4.841993e-02,6.675383e-02,1.348247e-03,1.109734e-04,2.009439e-08,-1.939605e-06,-1.090538e-04,4.762537e-05
2.340000e+00,5.724191e-02,4.842011e-02,6.675830e-02,1.346412e-03,1.109734e-04,2.006703e-08,-1.937011e-06,-1.090564e-04,4.756055e-05
2.341000e+00,5.724326e-02,4.842029e-02,6.676277e-02,1.344580e-03,1.109734e-04,2.003971e-08,-1.934420e-06,-1.090590e-04,4.749582e-05
2.342000e+00,5.724460e-02,4.842048e-02,6.676723e-02,1.342750e-03,1.109734e-04,2.001243e-08,-1.931833e-06,-1.090615e-04,4.743119e-05
2.343000e+00,5.724595e-02,4.842066e-02,6.677169e-02,1.340923e-03,1.109734e-04,1.998519e-08,-1.929249e-06,-1.090641e-04,4.736664e-05
2.344000e+00,5.724729e-02,4.842085e-02,6.677615e-02,1.339098e-03,1.109734e-04,1.995798e-08,-1.926669e-06,-1.090666e-04,4.730219e-05
2.345000e+00,5.724862e-02,4.842103e-02,6.678060e-02,1.337276e-03,1.109734e-04,1.993081e-08,-1.924092e-06,-1.090692e-04,4.723782e-05
2.346000e+00,5.724996e-02,4.842121e-02,6.678505e-02,1.335456e-03,1.109734e-04,1.990368e-08,-1.921519e-06,-1.090717e-04,4.717355e-05
2.347000e+00,5.725130e-02,4.842139e-02,6.678950e-02,1.333639e-03,1.109734e-04,1.987659e-08,-1.918949e-06,-1.090743e-04,4.710937e-05
2.348000e+00,5.725263e-02,4.842157e-02,6.679394e-02,1.331825e-03,1.109734e-04,1.984954e-08,-1.916383e-06,-1.090768e-04,4.704527e-05
2.349000e+00,5.725396e-02,4.842176e-02,6.679838e-02,1.330013e-03,1.109734e-04,1.982252e-08,-1.913821e-06,-1.090794e-04,4.698127e-05
2.350000e+00,5.725529e-02,4.842194e-02,6.680281e-02,1.328204e-03,1.109734e-04,1.979555e-08,-1.911262e-06,-1.090819e-04,4.691736e-05
2.351000e+00,5.725662e-02,4.842212e-02,6.680724e-02,1.326397e-03,1.109734e-04,1.976861e-08,-1.908706e-06,-1.090844e-04,4.685354e-05
2.352000e+00,5.725794e-02,4.842230e-02,6.681167e-02,1.324593e-03,1.109734e-04,1.974171e-08,-1.906154e-06,-1.090869e-04,4.678980e-05
2.353000e+00,5.725926e-02,4.842248e-02,6.681610e-02,1.322791e-03,1.109734e-04,1.971484e-08,-1.903605e-06,-1.090895e-04,4.672616e-05
2.354000e+00,5.726059e-02,4.842265e-02,6.682052e-02,1.320992e-03,1.109734e-04,1.968802e-08,-1.901060e-06,-1.090920e-04,4.666261e-05
2.355000e+00,5.726191e-02,4.842283e-02,6.682494e-02,1.319195e-03,1.109734e-04,1.966123e-08,-1.898518e-06,-1.090945e-04,4.659914e-05
2.356000e+00,5.726322e-02,4.842301e-02,6.682935e-02,1.317401e-03,1.109734e-04,1.963448e-08,-1.895980e-06,-1.090970e-04,4.653577e-05
2.357000e+00,5.726454e-02,4.842319e-02,6.683376e-02,1.315609e-03,1.109734e-04,1.960777e-08,-1.893445e-06,-1.090995e-04,4.647248e-05
2.358000e+00,5.726586e-02,4.842337e-02,6.683817e-02,1.313820e-03,1.109734e-04,1.958110e-08,-1.890913e-06,-1.091020e-04,4.640929e-05
2.359000e+00,5.726717e-02,4.842354e-02,6.684257e-02,1.312034e-03,1.109734e-04,1.955446e-08,-1.888385e-06,-1.091045e-04,4.634618e-05
2.360000e+00,5.726848e-02,4.842372e-02,6.684697e-02,1.310250e-03,1.109734e-04,1.952786e-08,-1.885861e-06,-1.091070e-04,4.628316e-05
2.361000e+00,5.726979e-02,4.842390e-02,6.685137e-02,1.308468e-03,1.109734e-04,1.950130e-08,-1.883340e-06,-1.091095e-04,4.622023e-05
2.362000e+00,5.727110e-02,4.842407e-02,6.685576e-02,1.306689e-03,1.109734e-04,1.947477e-08,-1.880822e-06,-1.091120e-04,4.615739e-05
2.363000e+00,5.727240e-02,4.842425e-02,6.686015e-02,1.304913e-03,1.109734e-04,1.944829e-08,-1.878308e-06,-1.091145e-04,4.609463e-05
2.364000e+00,5.727371e-02,4.842442e-02,6.686454e-02,1.303139e-03,1.109734e-04,1.942184e-08,-1.875797e-06,-1.091170e-04,4.603197e-05
2.365000e+00,5.727501e-02,4.842460e-02,6.686892e-02,1.301367e-03,1.109734e-04,1.939542e-08,-1.873289e-06,-1.091195e-04,4.596939e-05
2.366000e+00,5.727631e-02,4.842477e-02,6.687330e-02,1.299598e-03,1.109734e-04,1.936905e-08,-1.870785e-06,-1.091219e-04,4.590690e-05
2.367000e+00,5.727761e-02,4.842494e-02,6.687768e-02,1.297832e-03,1.109734e-04,1.934271e-08,-1.868285e-06,-1.091244e-04,4.584450e-05
2.368000e+00,5.727891e-02,4.842512e-02,6.688205e-02,1.296068e-03,1.109734e-04,1.931641e-08,-1.865788e-06,-1.091269e-04,4.578219e-05
2.369000e+00,5.728020e-02,4.842529e-02,6.688642e-02,1.294306e-03,1.109734e-04,1.929014e-08,-1.863294e-06,-1.091294e-04,4.571996e-05
2.370000e+00,5.728149e-02,4.842546e-02,6.689079e-02,1.292547e-03,1.109734e-04,1.926391e-08,-1.860803e-06,-1.091318e-04,4.565782e-05
2.371000e+00,5.728279e-02,4.842563e-02,6.689515e-02,1.290790e-03,1.109734e-04,1.923772e-08,-1.858316e-06,-1.091343e-04,4.559577e-05
2.372000e+00,5.728408e-02,4.842581e-02,6.689951e-02,1.289036e-03,1.109734e-04,1.921157e-08,-1.855833e-06,-1.091367e-04,4.553380e-05
2.373000e+00,5.728536e-02,4.842598e-02,6.690386e-02,1.287284e-03,1.109734e-04,1.918545e-08,-1.853352e-06,-1.091392e-04,4.547193e-05
2.374000e+00,5.728665e-02,4.842615e-02,6.690821e-02,1.285535e-03,1.109734e-04,1.915937e-08,-1.850875e-06,-1.091416e-04,4.541014e-05
2.375000e+00,5.728793e-02,4.842632e-02,6.691256e-02,1.283788e-03,1.109734e-04,1.913333e-08,-1.848402e-06,-1.091441e-04,4.534843e-05
2.376000e+00,5.728922e-02,4.842649e-02,6.691691e-02,1.282044e-03,1.109734e-04,1.910732e-08,-1.845932e-06,-1.091465e-04,4.528681e-05
2.377000e+00,5.729050e-02,4.842666e-02,6.692125e-02,1.280302e-03,1.109734e-04,1.908135e-08,-1.843465e-06,-1.091490e-04,4.522528e-05
2.378000e+00,5.729178e-02,4.842683e-02,6.692559e-02,1.278562e-03,1.109734e-04,1.905542e-08,-1.841001e-06,-1.091514e-04,4.516384e-05
2.379000e+00,5.729306e-02,4.842700e-02,6.692992e-02,1.276825e-03,1.109734e-04,1.902952e-08,-1.838541e-06,-1.091538e-04,4.510248e-05
2.380000e+00,5.729433e-02,4.842717e-02,6.693425e-02,1.275091e-03,1.109734e-04,1.900366e-08,-1.836085e-06,-1.091563e-04,4.504121e-05
2.381000e+00,5.729561e-02,4.842733e-02,6.693858e-02,1.273359e-03,1.109734e-04,1.897783e-08,-1.833631e-06,-1.091587e-04,4.498002e-05
2.382000e+00,5.729688e-02,4.842750e-02,6.694290e-02,1.271629e-03,1.109734e-04,1.895204e-08,-1.831181e-06,-1.091611e-04,4.491892e-05
2.383000e+00,5.729815e-02,4.842767e-02,6.694723e-02,1.269902e-03,1.109734e-04,1.892629e-08,-1.828734e-06,-1.091635e-04,4.485791e-05
2.384000e+00,5.729942e-02,4.842784e-02,6.695154e-02,1.268177e-03,1.109734e-04,1.890057e-08,-1.826291e-06,-1.091660e-04,4.479698e-05
2.385000e+00,5.730069e-02,4.842800e-02,6.695586e-02,1.266454e-03,1.109734e-04,1.887489e-08,-1.823851e-06,-1.091684e-04,4.473614e-05
2.386000e+00,5.730195e-02,4.842817e-02,6.696017e-02,1.264734e-03,1.109734e-04,1.884925e-08,-1.821414e-06,-1.091708e-04,4.467538e-05
2.387000e+00,5.730321e-02,4.842833e-02,6.696448e-02,1.263017e-03,1.109734e-04,1.882364e-08,-1.818980e-06,-1.091732e-04,4.461471e-05
2.388000e+00,5.730448e-02,4.842850e-02,6.696878e-02,1.261302e-03,1.109734e-04,1.879807e-08,-1.816550e-06,-1.091756e-04,4.455412e-05
2.389000e+00,5.730574e-02,4.842866e-02,6.697308e-02,1.259589e-03,1.109734e-04,1.877253e-08,-1.814123e-06,-1.091780e-04,4.449362e-05
2.390000e+00,5.730700e-02,4.842883e-02,6.697738e-02,1.257878e-03,1.109734e-04,1.874703e-08,-1.811700e-06,-1.091804e-04,4.443320e-05
2.391000e+00,5.730825e-02,4.842899e-02,6.698167e-02,1.256170e-03,1.109734e-04,1.872156e-08,-1.809279e-06,-1.091828e-04,4.437286e-05
2.392000e+00,5.730951e-02,4.842916e-02,6.698596e-02,1.254465e-03,1.109734e-04,1.869614e-08,-1.806862e-06,-1.091852e-04,4.431262e-05
2.393000e+00,5.731076e-02,4.842932e-02,6.699025e-02,1.252762e-03,1.109734e-04,1.867074e-08,-1.804449e-06,-1.091876e-04,4.425245e-05
2.394000e+00,5.731201e-02,4.842948e-02,6.699453e-02,1.251061e-03,1.109734e-04,1.864538e-08,-1.802038e-06,-1.091900e-04,4.419237e-05
2.395000e+00,5.731326e-02,4.842965e-02,6.699881e-02,1.249362e-03,1.109734e-04,1.862006e-08,-1.799631e-06,-1.091923e-04,4.413238e-05
2.396000e+00,5.731451e-02,4.842981e-02,6.700309e-02,1.247666e-03,1.109734e-04,1.859477e-08,-1.797227e-06,-1.091947e-04,4.407247e-05
2.397000e+00,5.731576e-02,4.842997e-02,6.700736e-02,1.245973e-03,1.109734e-04,1.856952e-08,-1.794826e-06,-1.091971e-04,4.401264e-05
2.398000e+00,5.731700e-02,4.843013e-02,6.701163e-02,1.244281e-03,1.109734e-04,1.854431e-08,-1.792429e-06,-1.091995e-04,4.395289e-05
2.399000e+00,5.731825e-02,4.843029e-02,6.701590e-02,1.242592e-03,1.109734e-04,1.851913e-08,-1.790035e-06,-1.092018e-04,4.389323e-05
2.400000e+00,5.731949e-02,4.843046e-02,6.702016e-02,1.240906e-03,1.109734e-04,1.849398e-08,-1.787644e-06,-1.092042e-04,4.383366e-05
2.401000e+00,5.732073e-02,4.843062e-02,6.702442e-02,1.239222e-03,1.109734e-04,1.846887e-08,-1.785256e-06,-1.092066e-04,4.377417e-05
2.402000e+00,5.732197e-02,4.843078e-02,6.702868e-02,1.237540e-03,1.109734e-04,1.844380e-08,-1.782872e-06,-1.092089e-04,4.371476e-05
2.403000e+00,5.732321e-02,4.843094e-02,6.703293e-02,1.235860e-03,1.109734e-04,1.841876e-08,-1.780491e-06,-1.092113e-04,4.365543e-05
2.404000e+00,5.732444e-02,4.843109e-02,6.703718e-02,1.234183e-03,1.109734e-04,1.839375e-08,-1.778113e-06,-1.092136e-04,4.359619e-05
2.405000e+00,5.732567e-02,4.843125e-02,6.704143e-02,1.232508e-03,1.109734e-04,1.836878e-08,-1.775738e-06,-1.092160e-04,4.353703e-05
2.406000e+00,5.732691e-02,4.843141e-02,6.704567e-02,1.230836e-03,1.109734e-04,1.834385e-08,-1.773367e-06,-1.092183e-04,4.347795e-05
2.407000e+00,5.732814e-02,4.843157e-02,6.704991e-02,1.229166e-03,1.109734e-04,1.831895e-08,-1.770998e-06,-1.092207e-04,4.341895e-05
2.408000e+00,5.732936e-02,4.843173e-02,6.705415e-02,1.227498e-03,1.109734e-04,1.829408e-08,-1.768633e-06,-1.092230e-04,4.336004e-05
2.409000e+00,5.733059e-02,4.843189e-02,6.705838e-02,1.225833e-03,1.109734e-04,1.826925e-08,-1.766271e-06,-1.092254e-04,4.330121e-05
2.410000e+00,5.733182e-02,4.843204e-02,6.706261e-02,1.224169e-03,1.109734e-04,1.824446e-08,-1.763913e-06,-1.092277e-04,4.324247e-05
2.411000e+00,5.733304e-02,4.843220e-02,6.706684e-02,1.222509e-03,1.109734e-04,1.821970e-08,-1.761557e-06,-1.092300e-04,4.318380e-05
2.412000e+00,5.733426e-02,4.843236e-02,6.707106e-02,1.220850e-03,1.109734e-04,1.819497e-08,-1.759205e-06,-1.092323e-04,4.312522e-05
2.413000e+00,5.733548e-02,4.843251e-02,6.707528e-02,1.219194e-03,1.109734e-04,1.817028e-08,-1.756856e-06,-1.092347e-04,4.306672e-05
2.414000e+00,5.733670e-02,4.843267e-02,6.707950e-02,1.217540e-03,1.109734e-04,1.814563e-08,-1.754510e-06,-1.092370e-04,4.300830e-05
2.415000e+00,5.733792e-02,4.843282e-02,6.708371e-02,1.215889e-03,1.109734e-04,1.812100e-08,-1.752168e-06,-1.092393e-04,4.294996e-05
2.416000e+00,5.733913e-02,4.843298e-02,6.708792e-02,1.214240e-03,1.109734e-04,1.809642e-08,-1.749828e-06,-1.092416e-04,4.289170e-05
2.417000e+00,5.734034e-02,4.843313e-02,6.709213e-02,1.212593e-03,1.109734e-04,1.807186e-08,-1.747492e-06,-1.092439e-04,4.283353e-05
2.418000e+00,5.734156e-02,4.843329e-02,6.709633e-02,1.210948e-03,1.109734e-04,1.804734e-08,-1.745159e-06,-1.092462e-04,4.277544e-05
2.419000e+00,5.734277e-02,4.843344e-02,6.710053e-02,1.209306e-03,1.109734e-04,1.802286e-08,-1.742829e-06,-1.092485e-04,4.271743e-05
2.420000e+00,5.734397e-02,4.843360e-02,6.710473e-02,1.207666e-03,1.109734e-04,1.799841e-08,-1.740502e-06,-1.092509e-04,4.265950e-05
2.421000e+00,5.734518e-02,4.843375e-02,6.710892e-02,1.206028e-03,1.109734e-04,1.797399e-08,-1.738178e-06,-1.092532e-04,4.260165e-05
2.422000e+00,5.734639e-02,4.843390e-02,6.711311e-02,1.204393e-03,1.109734e-04,1.794961e-08,-1.735858e-06,-1.092554e-04,4.254388e-05
2.423000e+00,5.734759e-02,4.843405e-02,6.711730e-02,1.202760e-03,1.109734e-04,1.792526e-08,-1.733540e-06,-1.092577e-04,4.248619e-05
2.424000e+00,5.734879e-02,4.843421e-02,6.712148e-02,1.201129e-03,1.109734e-04,1.790095e-08,-1.731226e-06,-1.092600e-04,4.242858e-05
2.425000e+00,5.734999e-02,4.843436e-02,6.712566e-02,1.199500e-03,1.109734e-04,1.787667e-08,-1.728915e-06,-1.092623e-04,4.237106e-05
2.426000e+00,5.735119e-02,4.843451e-02,6.712984e-02,1.197874e-03,1.109734e-04,1.785243e-08,-1.726607e-06,-1.092646e-04,4.231361e-05
2.427000e+00,5.735239e-02,4.843466e-02,6.713401e-02,1.196250e-03,1.109734e-04,1.782821e-08,-1.724302e-06,-1.092669e-04,4.225625e-05
2.428000e+00,5.735358e-02,4.843481e-02,6.713818e-02,1.194628e-03,1.109734e-04,1.780404e-08,-1.722000e-06,-1.092692e-04,4.219896e-05
2.429000e+00,5.735478e-02,4.843496e-02,6.714235e-02,1.193009e-03,1.109734e-04,1.777989e-08,-1.719702e-06,-1.092714e-04,4.214175e-05
2.430000e+00,5.735597e-02,4.843511e-02,6.714651e-02,1.191392e-03,1.109734e-04,1.775578e-08,-1.717406e-06,-1.092737e-04,4.208463e-05
2.431000e+00,5.735716e-02,4.843526e-02,6.715068e-02,1.189777e-03,1.109734e-04,1.773171e-08,-1.715114e-06,-1.092760e-04,4.202758e-05
2.432000e+00,5.735835e-02,4.843541e-02,6.715483e-02,1.188164e-03,1.109734e-04,1.770766e-08,-1.712825e-06,-1.092782e-04,4.197062e-05
2.433000e+00,5.735954e-02,4.843556e-02,6.715899e-02,1.186554e-03,1.109734e-04,1.768365e-08,-1.710539e-06,-1.092805e-04,4.191373e-05
2.434000e+00,5.736072e-02,4.843571e-02,6.716314e-02,1.184946e-03,1.109734e-04,1.765968e-08,-1.708256e-06,-1.092828e-04,4.185692e-05
2.435000e+00,5.736191e-02,4.843586e-02,6.716729e-02,1.183340e-03,1.109734e-04,1.763574e-08,-1.705976e-06,-1.092850e-04,4.180020e-05
2.436000e+00,5.736309e-02,4.843600e-02,6.717143e-02,1.181736e-03,1.109734e-04,1.761183e-08,-1.703699e-06,-1.092873e-04,4.174355e-05
2.437000e+00,5.736427e-02,4.843615e-02,6.717557e-02,1.180135e-03,1.109734e-04,1.758795e-08,-1.701425e-06,-1.092895e-04,4.168698e-05
2.438000e+00,5.736545e-02,4.843630e-02,6.717971e-02,1.178535e-03,1.109734e-04,1.756411e-08,-1.699154e-06,-1.092918e-04,4.163049e-05
2.439000e+00,5.736663e-02,4.843645e-02,6.718384e-02,1.176938e-03,1.109734e-04,1.754030e-08,-1.696887e-06,-1.092940e-04,4.157408e-05
2.440000e+00,5.736780e-02,4.843659e-02,6.718797e-02,1.175344e-03,1.109734e-04,1.751653e-08,-1.694622e-06,-1.092962e-04,4.151774e-05
2.441000e+00,5.736898e-02,4.843674e-02,6.719210e-02,1.173751e-03,1.109734e-04,1.749279e-08,-1.692361e-06,-1.092985e-04,4.146149e-05
2.442000e+00,5.737015e-02,4.843689e-02,6.719623e-02,1.172161e-03,1.109734e-04,1.746908e-08,-1.690103e-06,-1.093007e-04,4.140532e-05
2.443000e+00,5.737132e-02,4.843703e-02,6.720035e-02,1.170573e-03,1.109734e-04,1.744540e-08,-1.687847e-06,-1.093030e-04,4.134922e-05
2.444000e+00,5.737249e-02,4.843718e-02,6.720447e-02,1.168987e-03,1.109734e-04,1.742176e-08,-1.685595e-06,-1.093052e-04,4.129320e-05
2.445000e+00,5.737366e-02,4.843732e-02,6.720858e-02,1.167403e-03,1.109734e-04,1.739815e-08,-1.683346e-06,-1.093074e-04,4.123726e-05
2.446000e+00,5.737483e-02,4.843747e-02,6.721269e-02,1.165822e-03,1.109734e-04,1.737457e-08,-1.681100e-06,-1.093096e-04,4.118140e-05
2.447000e+00,5.737599e-02,4.843761e-02,6.721680e-02,1.164243e-03,1.109734e-04,1.735103e-08,-1.678856e-06,-1.093119e-04,4.112561e-05
2.448000e+00,5.737715e-02,4.843775e-02,6.722091e-02,1.162666e-03,1.109734e-04,1.732752e-08,-1.676616e-06,-1.093141e-04,4.106991e-05
2.449000e+00,5.737832e-02,4.843790e-02,6.722501e-02,1.161091e-03,1.109734e-04,1.730404e-08,-1.674379e-06,-1.093163e-04,4.101428e-05
2.450000e+00,5.737948e-02,4.843804e-02,6.722911e-02,1.159518e-03,1.109734e-04,1.728059e-08,-1.672145e-06,-1.093185e-04,4.095873e-05
2.451000e+00,5.738064e-02,4.843818e-02,6.723321e-02,1.157948e-03,1.109734e-04,1.725718e-08,-1.669914e-06,-1.093207e-04,4.090325e-05
2.452000e+00,5.738179e-02,4.843833e-02,6.723730e-02,1.156379e-03,1.109734e-04,1.723380e-08,-1.667686e-06,-1.093229e-04,4.084786e-05
2.453000e+00,5.738295e-02,4.843847e-02,6.724139e-02,1.154813e-03,1.109734e-04,1.721045e-08,-1.665461e-06,-1.093251e-04,4.079254e-05
2.454000e+00,5.738410e-02,4.843861e-02,6.724547e-02,1.153250e-03,1.109734e-04,1.718714e-08,-1.663239e-06,-1.093273e-04,4.073730e-05
2.455000e+00,5.738525e-02,4.843875e-02,6.724956e-02,1.151688e-03,1.109734e-04,1.716386e-08,-1.661020e-06,-1.093295e-04,4.068213e-05
2.456000e+00,5.738641e-02,4.843889e-02,6.725364e-02,1.150128e-03,1.109734e-04,1.714061e-08,-1.658805e-06,-1.093317e-04,4.062704e-05
2.457000e+00,5.738756e-02,4.843903e-02,6.725771e-02,1.148571e-03,1.109734e-04,1.711739e-08,-1.656592e-06,-1.093339e-04,4.057203e-05
2.458000e+00,5.738870e-02,4.843917e-02,6.726179e-02,1.147016e-03,1.109734e-04,1.709421e-08,-1.654382e-06,-1.093361e-04,4.051710e-05
2.459000e+00,5.738985e-02,4.843931e-02,6.726586e-02,1.145463e-03,1.109734e-04,1.707105e-08,-1.652175e-06,-1.093383e-04,4.046224e-05
2.460000e+00,5.739099e-02,4.843945e-02,6.726992e-02,1.143912e-03,1.109734e-04,1.704793e-08,-1.649971e-06,-1.093404e-04,4.040746e-05
2.461000e+00,5.739214e-02,4.843959e-02,6.727399e-02,1.142363e-03,1.109734e-04,1.702485e-08,-1.647770e-06,-1.093426e-04,4.035275e-05
2.462000e+00,5.739328e-02,4.843973e-02,6.727805e-02,1.140817e-03,1.109734e-04,1.700179e-08,-1.645572e-06,-1.093448e-04,4.029813e-05
2.463000e+00,5.739442e-02,4.843987e-02,6.728211e-02,1.139273e-03,1.109734e-04,1.697877e-08,-1.643377e-06,-1.093470e-04,4.024357e-05
2.464000e+00,5.739556e-02,4.844001e-02,6.728616e-02,1.137730e-03,1.109734e-04,1.695578e-08,-1.641185e-06,-1.093491e-04,4.018910e-05
2.465000e+00,5.739669e-02,4.844015e-02,6.729021e-02,1.136190e-03,1.109734e-04,1.693282e-08,-1.638996e-06,-1.093513e-04,4.013470e-05
2.466000e+00,5.739783e-02,4.844029e-02,6.729426e-02,1.134652e-03,1.109734e-04,1.690989e-08,-1.636810e-06,-1.093535e-04,4.008037e-05
